Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,
25.239.000663.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/08/2020,MATERIAL HOSPITALAR,22.958.146/0001-87 - MEDHOSTER COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,"3.726,00",
25.239.000665.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/08/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"1.146,00",
25.239.000667.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/08/2020,MATERIAL HOSPITALAR,21.596.736/0001-44 - ULTRAMEGA DISTRIBUIDORA HOSPITALAR LTDA,"2.440,61",
25.239.000668.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,12/08/2020,MATERIAL HOSPITALAR,02.975.570/0001-22 - DIET FOOD NUTRIÇÃO LTDA,"2.636,00",
19.000.506803.2020,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,13/08/2020,AQUISIÇÃO DE ÁLCOOL LÍQUIDO 70%,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,"6.960,00",
25.000.2307506.2020,SECRETARIA DE ESTADO DA SAÚDE,13/08/2020,EMERGENCIAL DE MEDICAMENTO (EMICIZUMABE 60MG),33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"1.029.214,08",
25.000.2407582.2020,SECRETARIA DE ESTADO DA SAÚDE,13/08/2020,EMERGENCIAL DE SUPLEMENTO NUTRICIONAL (NINHO ZERO LACTOSE 380GR),01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"2.520,00",
25.000.2407594.2020,SECRETARIA DE ESTADO DA SAÚDE,13/08/2020,EMERGENCIAL DE MEDICAMENTOS (MESILATO DE LENVATINIBE 4MG E 10 MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"100.162,80",
25.216.001261.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,13/08/2020,AQUISIÇÃO DE GARRAFÃO DE ÁGUA PARA O HOSPITAL DE CLÍNICAS REFERENCIA PARA O COVID-19,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"4.050,00",
25.239.000676.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,13/08/2020,MATERIAL HOSPITALAR OPME,18.647.211/0001-86 - BRT MEDICAL COMERCIO DE MATERIAL HOSPITALAR LTDA,"40.218,00",
27.000.002753.2020,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,13/08/2020,CONTRATAÇÃO EMERGENCIAL PARA AQUISIÇÃO DE PRODUTOS DA AGRICULTURA FAMILIAR. ,35.715.263/0001-61 - COOPERATIVA AGROPECUÁRIA DO CARIRI PARAIBANO - ÁGUA VIVA,"1.247.009,06",
22.000.143774.2020,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,14/08/2020,SERVIÇO DE TRANSPORTE DE CARGA EM CAMINHÃO BAÚ- COMBATE COVID-19,40.954.356/0001-89 - BORBOREMA MUDANCAS E TRANSPORTES LTDA - ME,"2.173.600,00",
25.000.2307502.2020,SECRETARIA DE ESTADO DA SAÚDE,14/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"316,80",
25.000.2307507.2020,SECRETARIA DE ESTADO DA SAÚDE,14/08/2020,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO,29.329.985/0001-85 - CENUTRI COMERCIO E SERVICOS DE NUTRICAO LTDA,"3.381,80",
25.216.001119.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,14/08/2020,AQUISIÇÃO DE MEDICAMENTOS ,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"5.142,00",
25.216.001297.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,14/08/2020,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO DESTINADA AO COMBATE AO COVID-19,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"4.138,00",
25.239.000672.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,14/08/2020,MATERIAL HOSPITALAR OPME,12.305.398/0001-53 - INOVA - MATERIAIS CIRURGICOS E HOSPITALARES LTDA,"50.171,00",
25.239.000673.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,14/08/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"12.554,00",
25.239.000674.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,14/08/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"12.554,00",
25.239.000675.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,14/08/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"12.554,00",
25.239.000677.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/08/2020,AQUISIÇÃO DE REAGENTES ,10.647.227/0001-87 - TUPAN SAUDE CENTER LTDA - ME,"1.400,00",
25.000.2606581.2020,SECRETARIA DE ESTADO DA SAÚDE,17/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ARIPIPRAZOL  15MG),09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"3.981,60",
25.000.409672.2020,SECRETARIA DE ESTADO DA SAÚDE,17/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00",
27.201.001600.2020,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",17/08/2020,"SERVIÇO (MURO, FOSSA E VEGETAÇÃO).",34.797.188/0001-62 - RAVI DELGADO GUEDES,"39.920,00",
28.000.000097.2020,PROJETO COOPERAR,17/08/2020, LOCAÇÃO DE IMÓVEL PARA REGIONAL DE SUMÉ-PB.,004.960.224-15 - CARLOS HERMANO MAYER,"222.000,00",
25.000.2307509.2020,SECRETARIA DE ESTADO DA SAÚDE,18/08/2020,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL ,29.329.985/0001-85 - CENUTRI COMERCIO E SERVICOS DE NUTRICAO LTDA,"9.384,00",
25.000.711578.2020,SECRETARIA DE ESTADO DA SAÚDE,18/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"8.847,00",
25.220.000089.2020,SES/HOSPITAL DISTRITAL DE POMBAL,18/08/2020,AQUISIÇÃO DE MATERIAIS DE EPI S PARA ALA COVID-19,33.160.739/0001-10 - HOSP MEDICAL - COMERCIO DE MATERIAL MEDICO E MEDICAMENTOS HOSPITALARES LTDA,"39.814,00",
25.220.000090.2020,SES/HOSPITAL DISTRITAL DE POMBAL,18/08/2020,AQUISIÇÃO DE MEDICAMENTOS ESTIMULANTES ADRENÉRGICOS PARA ALA COVID-19,40.787.152/0001-09 - CIRUFARMA COMERCIAL LTDA,"9.038,00",
25.000.1302585.2020,SECRETARIA DE ESTADO DA SAÚDE,19/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00",
25.000.2307505.2020,SECRETARIA DE ESTADO DA SAÚDE,19/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO  ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"150.447,78",
25.213.000723.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,19/08/2020,AQUISIÇÃO DE LONA PARA ALA COVID-19,40.953.200/0001-83 - CONSTRUCENTER LTDA,"3.597,00",
25.213.000724.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,19/08/2020,AQUISIÇÃO DE MATERIAL DE ROUPARIA E COSTURA PARA ALA COVID-19,24.376.241/0001-06 - CR COM TECIDOS EIRELLI ME,"76.892,40",
25.239.000681.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,19/08/2020,MATERIAL HOSPITALAR,33.932.061/0001-46 - LEÃO SERVIÇO E COMERCIO VAREJISTA DE ELETROELETRÔNICO LTDA,"14.000,00",
25.239.000683.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,19/08/2020,AQUISIÇÃO DE MEDICAMENTOS,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","4.000,00",
25.239.000684.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,19/08/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"3.675,60",
25.000.1707517.2020,SECRETARIA DE ESTADO DA SAÚDE,20/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"964,80",
25.000.708536.2020,SECRETARIA DE ESTADO DA SAÚDE,20/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"44.622,00",
25.213.000.726.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,07.803.245/0001-04 - FRIGORIFICO SAO FRANCISCO EIRELI,"374.211,00",
25.213.000729.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS,18.535.927/0001-91 - MARX RANIELDES SOARES DE SOUZA,"226.693,00",
25.213000733.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MATERIAIS DE ROUPARIA E COSTURA,24.376.241/0001-06 - CR COMÉRCIO DE TECIDOS EIRELI - ME,"36.403,00",
25.213.000734.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MATERIAIS DE EXPEDIENTE,13.094.898/0001-56 - ELIANE DO NASCIMENTO CAMPOS,"107.508,45",
25.213.000735.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS GRÁFICOS EM GERAL,03.351.997/0001-12 - CLEONÁCIO GOMES FEITOSA,"39.992,00",
25.213.000740.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MEDICAMENTOS,31.687.514/0001-90 - JORGE LUIZ ULISSES DE MIRANDA SOARES FILHO COMERCIO DE MEDICAMENTOS,"1.084.488,20",
25.213.000741.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MATERIAL MÉDICO E HOSPITALAR,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"1.529.585,70",
25.213.000743.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,20/08/2020,AQUISIÇÃO DE MATERIAIS DE DOMISSANEANTES,27.543.994/0001-49 - EMANUELLA DE ASEVEDO ANDRADE,"162.508,86",
25.216.001596.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,20/08/2020,"SERVIÇO DE EXAMES RADIOLÓGICOS (RAIO X, TOMOGRAFIA E ANGIOTOMOGRAFIA)",02.503.493/0001-08 - CAMPIMAGEM-CENTRO DE DIAG.POR IMAGEM DE CAMP.GRANDE LTDA,"112.520,00",
25.239.000685.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,20/08/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"918,00",
25.239.000689.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,20/08/2020,MATERIAL HOSPITALAR,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"5.283,84",
25.000.2312549.2020,SECRETARIA DE ESTADO DA SAÚDE,21/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00",
25.000.707586.2020,SECRETARIA DE ESTADO DA SAÚDE,21/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA EXECUÇÃO DA INSTALAÇÃO DA REDE DE GASES MEDICINAIS,24.941.228/0001-44 - FARMATEC - COMERCIO DE EQUIPAMENTOS E MANUTENÇÃO EM EQUIPAMENTOS HOSPITALARES LTDA,"195.630,00",
25.213.000749.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,24/08/2020,AQUISIÇÃO DE ÁLCOOL EM GEL PARA ALA COVID-19.,27.543.994/0001-49 - EMANUELLA DE ASEVEDO ANDRADE,"632,00",
25.213.000750.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,24/08/2020,CONTRATAÇÃO DE EMPRESA PARA REALIZAR EXAMES TOMOGRÁFICOS E RADIOLÓGICOS ,13.845.768/0001-08 - CEDIC - CENTRO DE DIAGNOSTICO E IMAGEM LIMITADA - ME,"145.360,00",
25.215.000093.2020,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,24/08/2020,LAUDO SPDA E MANUTENÇÃO EM SISTEMA DE HIDRANTES,17.017.136/0001-07 - MECA MONTAGEM TUBULAÇAO,"12.800,00",
25.239.000693.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,24/08/2020,MATERIAL HOSPITALAR,05.000.571/0001-40 - HBL VENDAS E SERV.DE ART.MEDICOS E ORTOPEDICOS LTDA,"9.475,20",
25.239.000695.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,24/08/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"12.554,00",
25.239.000696.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,24/08/2020,MATERIAL HOSPITALAR OPME,06.204.103/0001-50 - R S DOS SANTOS,"12.554,00",
31.204.000663.2020,SEDH/COMPANHIA ESTADUAL DE HABITAÇÃO POPULAR,24/08/2020,CONTRATAÇÃO DE SERVIÇO DE VIGILÂNCIA ARMADA,20.906.528/0001-31 - ÁTRIO SERVIÇOS DE SEGURANÇA PRIVADA EIRELI,"83.012,88",
25.216.001320.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,25/08/2020,"SERVIÇOS DE MANUTENÇÃO, RECUPERAÇÃO E CONFECÇÃO DE MATERIAIS HOSPITALARES",20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,"15.700,00",
25.000.1208541.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"303.408,00",
25.000.1308544.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,44.010.437/0001-81 - CAZI QUIMICA FARMACEUTICA IND E COM LTDA,"94.800,00",
25.000.1707515.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ETANERCEPTE 25MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"15.308,16",
25.000.1808528.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,EMERGENCIAL DE MEDICAMENTO (CANAQUINUMABE 150MG),56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"240.071,64",
25.000.2307508.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,"EMERGENCIAL DE FÓRMULAS NUTRICIONAIS (ESPESSANTE NUTILIS 300GR, FORTINI 400GR E TCM COM AGE 250ML)",29.329.985/0001-85 - CENUTRI COMERCIO E SERVICOS DE NUTRICAO LTDA,"18.036,00",
25.000.3101504.2020,SECRETARIA DE ESTADO DA SAÚDE,26/08/2020,EMERGENCIAL DE CADEIRA DE RODAS INFANTIL ADAPTÁVEL,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"3.286,00",
25.000.608619.2020,SECRETARIA DE ESTADO DA SAÚDE,27/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VALSARTANA + ANLODIPINO 320/50MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"531,16",
25.239.000706.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/08/2020,AQUISIÇÃO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"2.176,00",
25.239.000707.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/08/2020,MATERIAL HOSPITALAR OPME,01.772.798/0006-67 - MEDTRONIC COMERCIAL LTDA,"47.314,00",
25.239.000709.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,27/08/2020,MATERIAL HOSPITALAR OPME,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"8.346,00",
25.000.1706501.2020,SECRETARIA DE ESTADO DA SAÚDE,28/08/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,29.521.159/0001-33 - HOSPITAL MILAGRES SERVICOS DE SAUDE EIRELI,"229.624,98",
25.000.608614.2020,SECRETARIA DE ESTADO DA SAÚDE,28/08/2020,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTOS NUTRICIONAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"3.672,00",
25.213.000753.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,28/08/2020,AQUISIÇÃO DE GÁS LIQUEFEITO,03.434.985/0001-51 - MANOEL ALCINDO DE ANDRADE,"28.500,00",
25.239.000708.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,28/08/2020,MATERIAL HOSPITALAR OPME,27.816.265/0001-19 - SURGICALMED,"55.800,00",
25.205.001099.2020,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,29/08/2020,EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL,29.184.172/0001-44 - TORINO COMERCIO DE VESTUARIO EIRELI,"833.640,00",
25.000.1208539.2020,SECRETARIA DE ESTADO DA SAÚDE,31/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"606.510,00",
25.000.1308546.2020,SECRETARIA DE ESTADO DA SAÚDE,31/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"199.389,60",
25.000.608607.2020,SECRETARIA DE ESTADO DA SAÚDE,31/08/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DAPAGLIFOZINA+CLORIDRATO DE METFORMINA 10/1000MG) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"3.582,00",
25.216.001711.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,31/08/2020,AQUISIÇÃO DE GASES MEDICINAIS,24.380.578/0018-27 - WHITE MARTINS GASES IND. DO NORDESTE LTDA,"1.295.445,00",
25.238.000042.2020,SES/HOSPITAL GERAL DE MAMANGUAPE,31/08/2020,SERVIÇO  EM ENGENHARIA/MANUTENÇÃO CLÍNICA DE EQUIPAMENTOS MÉDICO E HOSPITALARES,20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,"45.000,00",
25.000.1908510.2020,SECRETARIA DE ESTADO DA SAÚDE,01/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (AMBRISETANA 10MG E 50MG) ,04.307.650/0015-30 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPÍTALARES E ONCOLOGICOS LTDA,"181.666,00",
25.000.2806589.2020,SECRETARIA DE ESTADO DA SAÚDE,01/09/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"7.400,00",
25.216.000637.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,01/09/2020,CONTRATAÇÃO DE SERVIÇO DE SESSÕES DE HEMODIÁLISE CONVENCIONAL,13.377.317/0001-93 - CTERT CENTRO DE TRATAMENTO ESPECIALIZADO RENAL E TRANSPLANTES S/S LTDA,"626.400,00",
25.000.1408546.2020,SECRETARIA DE ESTADO DA SAÚDE,02/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"848.990,88",
25.000.2108512.2020,SECRETARIA DE ESTADO DA SAÚDE,02/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (LEVODOPA + BENSERAZIDA 200 + 50MG) ,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"1.260,00",
25.000.2201587.2020,SECRETARIA DE ESTADO DA SAÚDE,02/09/2020,AQUISIÇÃO EMERG DE CAMA P ELEVAÇÃO DE DECÚBITO E COLCHÃO INFLÁVEL CAIXA DE OVO COM ORIFÍCIO ,06.948.769/0001-12 - TECNOCENTER MAT.MEDICOS HOSPITALARES LTDA,"3.289,00",
25.213.000796.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,02/09/2020, LOCAÇÃO DE USINA DE PRODUÇÃO DE GASES MEDICINAIS (OXIGÊNIO E AR COMPRIMIDO),03.259.614/0001-80 - R.C. COMERCIO GASES E EQUIPAMENTOS LTDA-ME,"186.000,00",
25.213.000798.2020,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,02/09/2020,AQUISIÇÃO DE TESTES PARA GASOMETRIA,05.731.550/0001-02 - WEBMED SOLUÇÕES EM SAÚDE EIRELI,"44.100,00",
25.000.110220603.2020,SECRETARIA DE ESTADO DA SAÚDE,03/09/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME PET CT SCAN ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00",
25.000.1302586.2020,SECRETARIA DE ESTADO DA SAÚDE,03/09/2020,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DO EXAME PET SCAN ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"3.700,00",
25.239.000720.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,03/09/2020,MATERIAL HOSPITALAR,17.227.485/0001-53 - LG PRODUTOS,"178.075,00",
25.220.000100.2020,SES/HOSPITAL DISTRITAL DE POMBAL,07/09/2020,MEDICAMENTOS PSICOTRÓPICOS PARA A ALA COVID-19,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"25.671,00",
25.220.000101.2020,SES/HOSPITAL DISTRITAL DE POMBAL,07/09/2020,MEDICAMENTOS PARA A ALA COVID-19,27.985.664/0001-03 - EUROMED COMERCIO DE MEDICAMENTOS LTDA,"13.150,00",
25.000.708528.2020,SECRETARIA DE ESTADO DA SAÚDE,08/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,56.994.502/0027-79 - NOVARTIS BIOCIENCIAS SA,"11.857,16",
30.000.095137.2020,ENCARGOS GERAIS DO ESTADO,08/09/2020,LOCAÇÃO DE IMÓVEL DISTRITO INTEGRADO DE SEGURANÇA PÚBLICA DE JOÃO PESSOA,570.239.727-49 - FRANCISCA DE FATIMA MONTEIRO MELLO,"75.600,00",
30.000.449021.2020,ENCARGOS GERAIS DO ESTADO,08/09/2020,LOCAÇÃO DE IMÓVEL 1ª E 2ª DELEGACIAS DE POLÍCIA CIVIL EM POMBAL,548.564.004-44 - FRANCISCO GOMES DE FREITAS,"42.000,00",
25.000.2108514.2020,SECRETARIA DE ESTADO DA SAÚDE,09/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ATEZOLIZUMABE 1200MG) ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"125.831,58",
25.000.2508525.2020,SECRETARIA DE ESTADO DA SAÚDE,09/09/2020,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (TIOTRÓPIO BROMETO 2,5MCG) ",09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"1.564.430,00",
25.000.2808518.2020,SECRETARIA DE ESTADO DA SAÚDE,09/09/2020,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (RITUXIMABE 10MG/10ML E RITUXIMABE 10MG/50ML),11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"1.134.778,00",
25.216.001530.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,09/09/2020,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE ULTRASSONOGRAFIA DESTINADA AO COMBATE AO COVID-19,10.734.681/0001-75 - SUPPORTCARE TECNOLOGIA HOSPITALAR LTDA - EPP,"27.000,00",
25.216.001615.2020,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,09/09/2020,AQUISIÇÃO DE MATERIAL DESCARTÁVEL DESTINADA AO COMBATE AO COVID-19,23.708.247/0001-62 - MAIOR CLEAN COMERCIO VAREJISTA DE INSTRUMENTOS CIRURGICOS EIRELI - ME,"14.442,80",
25.239.000734.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,09/09/2020,MATERIAL DE EXPEDIENTE,32.194.799/0001-90 - PRINTEX SERVIÇOS,"17.500,00",
25.239.000735.2020,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,09/09/2020,AQUISIÇÃO DE MEDICAMENTOS,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MEDICOS E FARMACEUTICOS LTDA,"11.700,00",
30.000.038133.2020,ENCARGOS GERAIS DO ESTADO,09/09/2020,LOCAÇÃO DE IMÓVEL CENTRAL DE ABASTECIMENTO FARMACÊUTICA - CAF,24.378.726/0001-20 - ORION ADMINISTRADORA DE BENS IMOVEIS LTDA,"92.400,00",
