Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
27.000.003298.2021,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,11/6/2021,CONTRATAÇÃO EMERGENCIAL DE PESSOAS JURÍDICAS PARA O FORNECIMENTO DE REFEIÇÕES EM DIVERSOS MUNICÍPIOS,24.298.895/0001-50 - CHURRASCARIA BOI NA BRASA LTDA,"184.536,00"
25.000.1405579.2021,SECRETARIA DE ESTADO DA SAÚDE,14/06/2021,CONT EMERG DE EMPRESA PARA PREST DE SERV DE GERENCIAMENTO...,08.469.404/0001-30 - CARLETTO GESTÃO DE FROTAS LTDA EPP,"600.000,00"
25.000.1705674.2021,SECRETARIA DE ESTADO DA SAÚDE,14/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,24.510.984/0001-19 - CESNA CONSTRUÇÕES E SERVIÇOS EM GERAL EIRELI - ME,"118.621,16"
25.000.2204506.2021,SECRETARIA DE ESTADO DA SAÚDE,14/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE HOMECARE,29.521.159/0001-33 - HOSPITAL MILAGRES SERVICOS FR SAUDE EIRE,"126.000,00"
25.000.605574.2021,SECRETARIA DE ESTADO DA SAÚDE,14/06/2021," MEDIC (AMANTADINA , CIPROTERONA, LEUPRORRELINA, TRIPTORRELINA E TRIPTORRELINA",11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,"978.756,20"
25.213.000377.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,14/06/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM MANUTENÇÃO PREVENTIVA/CORRETIVA EM EQUIP. DE REFRIGERAÇÃO,10.867.184/0001-45 - JURACY BEZERRA PONCHET,"63.565,02"
25.000.1503679.2021,SECRETARIA DE ESTADO DA SAÚDE,15/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA REALIZAÇÃO DE IODOTERAPIA ,35.589.456/0001-13 - CENTRAL DE DIAGNOSTICO LTDA - EPP,"5.060,00"
25.000.2405539.2021,SECRETARIA DE ESTADO DA SAÚDE,15/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"3.990.096,00"
25.000.2605540.2021,SECRETARIA DE ESTADO DA SAÚDE,15/06/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULAS NUTRICIONAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"8.646,00"
25.000.605579.2021,SECRETARIA DE ESTADO DA SAÚDE,15/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (RISPERIDONA 1MG E RISPERIDONA 2MG),44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"80.910,00"
25.000.605580.2021,SECRETARIA DE ESTADO DA SAÚDE,15/06/2021,"MED. (ÁCIDO URSODESOXICÓLICO, AMBRISENTANA, AMBRISENTANA, BOSENTANA, ELTROMBOPAGUE E ELTROMBOPAGUE ",04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.645.439,90"
25.215.000091.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,15/06/2021,AQUISIÇÃO DE GENEROS ALIMENTICIOS,32.272.266/0001-80 - RAIMUNDO CARVALHO DE ALENCAR NETO 07794079462,"593.241,52"
25.239.000250.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,15/06/2021,AQUISICAO DE MATERIAL E LOCACAO DE SERVICO OPME EXTRASUS,12.305.398/0001-53 - INOVA - MATERIAIS CIRURGICOS E HOSPITALARES LTDA,"18.500,00"
30.000.008570.2021,ENCARGOS GERAIS DO ESTADO,15/06/2021,CONTRATAÇÃO DE SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"6.303.620,00"
25.000.206539.2021,SECRETARIA DE ESTADO DA SAÚDE,16/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ATEZOLIZUMABE 1200MG/ML) ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"263.907,96"
25.220.000229.2021,SES/HOSPITAL DISTRITAL DE POMBAL,16/06/2021,AQUISIÇÃO DE MEDICAMENTOS DIVERSOS PARA ALA COVID-19,23.902.222/0001-03 - WILLIAM STEFANINI DE ALMEIDA - ME,"448.427,00"
25.239.000252.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,16/06/2021,AQUISICAO DE MATERIAIS HOSPITALARES,05.932.624/0001-60 - MEGAMED COMERCIO LTDA,"50.536,80"
25.239.000253.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,16/06/2021,AQUISICAO DE MATERIAIS DE CONSUMO DA FISIOTERAPIA,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS EIRELI - ME,"44.000,00"
25.240.000141.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,16/06/2021,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO DESTINADA AO COMBATE AO COVID-19.,22.826.328/0001-02 - WANUTCY SILVA DE OLIVEIRA,"329.913,00"
30.000.009594.2021,ENCARGOS GERAIS DO ESTADO,16/06/2021,LOCAÇÃO DE IMÓVEL ESPAÇO LGBT EM JOÃO PESSOA,518.570.654-68 - SUY-MEY CARVALHO DE MENDONÇA GONÇALVES,"4.400,00"
25.000.2705532.2021,SECRETARIA DE ESTADO DA SAÚDE,17/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (RIVAROXABANA 20MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"2.414,72"
25.000.704565.2021,SECRETARIA DE ESTADO DA SAÚDE,17/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA APLICAÇÃO DE INJEÇÃO INTRAVÍTREA VFGF,00.518.251/0002-43 - OFTALMOCLINICA SAULO FREIRE EIRELI,"24.000,00"
25.239.000256.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2021,AQUISICAO DE MATERIAIS HOSPITALARES,12.796.424/0001-93 - HLBF COMERCIO E SERVICOS DE EQUIP. MEDICOS E HOSPITALARES LTDA - ME,"36.000,00"
25.239.000257.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2021,AQUISICAO DE MATERIAIS HOSPITALARES,28.525.575/0001-47 - R J MATERIAL MEDICO HOSPITALAR LTDA,"14.250,00"
25.239.000258.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,17/06/2021,AQUISICAO DE MATERIAIS HOSPITALARES,05.932.624/0001-60 - MEGAMED COMERCIO LTDA,"16.789,55"
30.000.323393.2021,ENCARGOS GERAIS DO ESTADO,17/06/2021,LOCAÇÃO DE IMÓVEL DESTACAMENTO POLICIAL MILITAR DO 3º BPM EM AREIA DE BARAÚNAS,752.866.104-04 - PEDRO FERREIRA DA COSTA,"400,00"
20.000.094160.2021,SECRETARIA DE ESTADO DA FAZENDA,18/06/2021,CONTRATAÇÃO DE SERVIÇO - LICENÇA DE SOFTWARE DE FIREWALL,34.203.752/0001-71 - COMDADOS COMERCIO E SERVICOS ELETRONICOS LTDA,"196.176,00"
25.000.2503505.2021,SECRETARIA DE ESTADO DA SAÚDE,18/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE HOMECARE,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAÚDE EIRELI,"179.400,00"
25.239.000259.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/06/2021,MATERIAL HOSPITALAR,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","1.920,00"
25.239.000260.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/06/2021,AQUISIÇÃO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"975.000,00"
25.239.000261.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/06/2021,MATERIAL HOSPITALAR OPME,05.287.113/0001-33 - ARTSINTESE COM.DE MATERIAL  E EQUIPAMENTOS HOSPITALAR LTDA,"16.500,00"
25.239.000262.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,18/06/2021,MATERIAL HOSPITALAR OPME,11.278.315/0001-11 - PROMED MATERIAIS CIRURGICOS LTDA,"8.496,78"
25.227.000173.2021,SES/HOSPITAL GERAL DE QUEIMADAS - QUEIMADAS,20/06/2021,AQUISIÇÃO DE GASES MEDICINAIS,24.380.578/0018-27 - WHITE MARTINS GASES IND. DO NORDESTE LTDA,"126.776,50"
21.901.000080.2021,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,21/06/2021,SERVIÇO DE OUTSOURCING DE IMPRESSÃO,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"13.213,86"
22.000.008309.2021,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,21/06/2021,CONTRATAÇÃO DE SERVIÇOS DE ACESSO À INTERNET MÓVEL 3G/4G,02.421.421/0001-11 - TIM S A,"503.784,00"
22.000.008445.2021,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,21/06/2021,CONTRATAÇÃO DE SERVIÇO DE GESTÃO CENTRALIZADA DO USO DO ACESSO À INTERNET MÓVEL 3G/4G,40.432.544/0001-47 - CLARO S.A.,"6.308.485,32"
25.204.000084.2021R1,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,21/06/2021,AQUISIÇÃO DE MEDICAMENTO CLINICO .,17.290.835/0001-26 - M&R COMÉRCIO EIRELI ME,"92.692,14"
25.215.000092.2021,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,21/06/2021,AQUISIÇÃO DE GASES MEDICINAIS,24.380.578/0018-27 - WHITE MARTINS GASES IND. DO NORDESTE LTDA,"2.528.219,00"
30.000.268295.2021,ENCARGOS GERAIS DO ESTADO,21/06/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM LOGRADOURO,337.953.634-20 - MARIA JOSÉ LIMA DA SILVA,"3.000,00"
31.205.000701.2021,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,21/06/2021,"CONTRATAÇÃO DA CODATA, PARA PRESTAÇÃO DE SERVIÇOS",09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"1.200,00"
24.000.000871.2021,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA,22/06/2021,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE LIMPEZA DE FOSSA E DESENTUPIMENTO,35.484.971/0001-39 - MODERNA LOCAÇÃO E EMPREENDIMENTOS LTDA - EPP,"587.280,00"
25.216.001050.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,22/06/2021,AQUISIÇÃO DE MEDICAMENTOS EM CARATER EMERGENCIAL  POR DISPENSA (ITENS FRACASSADOS),"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","618.670,50"
30.000.022892.2021,ENCARGOS GERAIS DO ESTADO,22/06/2021,LOCAÇÃO DE IMÓVEL CENTRO DE REFERÊNCIA ESPECIALIZADO ASSISTÊNCIA SOCIAL - CREAS EM IBIARA,141.157.784-15 - MAILSON RODRIGUES RAMALHO,"712,00"
30.000.298241.2021,ENCARGOS GERAIS DO ESTADO,22/06/2021,LOCAÇÃO DE IMÓVEL CASA DA CIDADANIA EM CAJAZEIRAS,05.956.393/0001-25 - ARAÚJO ADMINISTRADORA DE IMÓVEIS E SUPERMERCADO LTDA,"3.400,00"
25.000.1204502.2021,SECRETARIA DE ESTADO DA SAÚDE,23/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA ,37.267.682/0001-03 - ELETRON  CONSTRUÇÕES E SERVIÇOS EIRELI ME,"233.653,78"
25.000.1204636.2021,SECRETARIA DE ESTADO DA SAÚDE,23/06/2021,CONT EMERG DE EMP P PRESTAÇÃO DE SERV DE ENGEN P ADEQUAÇÃO DO PADRÃO DE ENTRADA DE ENER ELÉTR DA ,27.343.319/0001-76 - B3M CONSTRUTORA EIRELI,"253.905,18"
25.204.000093.2021,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,23/06/2021,AQUISIÇÃO DE MATERIAL DESCARTÁVEL.,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"20.863,00"
25.216.000020.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,23/06/2021,AQUISIÇÃO DE MATERIAL DE LAVANDERIA EM CARÁTER EMERGENCIAL ,38.308.355/0001-15 - HERBERT SCHAFER FILHO EIRELI,"319.321,20"
25.216.010022.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,23/06/2021,AQUISIÇÃO DE MATERIAL DE HIGIENIZAÇÃO EM CARÁTER EMERGENCIAL,38.308.355/0001-15 - HERBERT SCHAFER FILHO EIRELI,"303.312,65"
30.000.025473.2021,ENCARGOS GERAIS DO ESTADO,23/06/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM DESTERRO,309.248.124-00 - ROSÂNGELA DE FÁTIMA LEITE,"345,00"
32.000.800029.2021,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,23/06/2021,SERVIÇOS DE RECUP. E MANUT. DE ESTRUT. EM COLUNAS DE CONCRETO E MUROS /DEASA/C.GRAMDE,41.654.504/0001-02 - JM CONTRUÇÕES,"98.500,00"
25.000.106566.2021,SECRETARIA DE ESTADO DA SAÚDE,24/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (NIVOLUMABE 10MG/ML FA 4ML E NIVOLUMABE 10MG/ML FA 10ML,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"157.110,48"
25.000.1204627.2021,SECRETARIA DE ESTADO DA SAÚDE,24/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,27.343.319/0001-76 - B3M CONSTRUTORA EIRELI,"214.258,86"
25.000.2104508.2021,SECRETARIA DE ESTADO DA SAÚDE,24/06/2021,CONT EMERG DE EMP P REALIZAÇÃO DO EXAME SEQUENCIAMENTO DO GENE SLC12A3,06.069.729/0001-09 - MEDICA COMERCIO REPRESENTACAO E IMPORTACAO LTDA,"5.861,60"
25.000.806533.2021,SECRETARIA DE ESTADO DA SAÚDE,24/06/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL (ENSURE 400G) PARA ATENDER DEMANDAS JUDICIAIS,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"3.024,00"
25.216.001010.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,24/06/2021,AQUISIÇÃO DE MEDICAMENTO DESERTOS EM CARATER EMERGENCIAL,11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,"2.778.918,30"
25.239.000267.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,24/06/2021,AQUISICAO DE MEDICAMENTOS,44.734.671/0001-51 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACEUTICOS LTDA,"233.590,00"
25.239.000269.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,24/06/2021,AQUISICAO DE MATERIAIS DE CONSUMO DA FISIOTERAPIA,27.963.904/0001-79 - IRIS PALHANO ALVES DA SILVA,"19.350,00"
25.000.1006581.2021,SECRETARIA DE ESTADO DA SAÚDE,25/06/2021,AQUISIÇÃO EMERGENCIAL DE MATERIAIS MÉDICOS,05.329.222/0001-76 - SELLENE COMERCIO E REPRESENTACOES LTDA,"18.713,36"
25.000.406558.2021,SECRETARIA DE ESTADO DA SAÚDE,25/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,81.887.838/0011-12 - PROFARMA SPECIALTY S.A,"301.539,60"
25.000.605583.2021,SECRETARIA DE ESTADO DA SAÚDE,25/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,81.887.838/0011-12 - PROFARMA SPECIALTY S.A,"824.338,36"
25.000.1705516.2021,SECRETARIA DE ESTADO DA SAÚDE,28/06/2021,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DECANOATO DE HALOPERIDOL 70,5MG/ML) ",51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"868,00"
25.000.2304644.2021,SECRETARIA DE ESTADO DA SAÚDE,28/06/2021,CONT. EMERG DE EMPR P PRESTAÇÃO DE SERVIÇO DE HOMECARE ,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAÚDE EIRELI,"118.800,00"
25.000.706555.2021,SECRETARIA DE ESTADO DA SAÚDE,28/06/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","44.700,00"
25.240.000143.2021,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,28/06/2021,CONTRATAÇÃO DO SERVIÇO DE MONITORAMENTO.,02.715.056/0001-58 - ALERTA SEGURANCA ELETRONICA EIRELI - EPP,"16.863,78"
30.000.310917.2021,ENCARGOS GERAIS DO ESTADO,28/06/2021,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM SÃO BENTINHO,659.726.784-20 - GIRLENE LIMA TRIGUEIRO,"470,00"
25.000.1904502.2021,SECRETARIA DE ESTADO DA SAÚDE,29/06/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE DE TITÂNIO CUSTOMIZADA DE ATM,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"115.000,00"
25.000.706554.2021,SECRETARIA DE ESTADO DA SAÚDE,29/06/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL ,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"18.171,90"
25.000.906589.2021,SECRETARIA DE ESTADO DA SAÚDE,29/06/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"1.022,40"
25.206.000257.2021,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,29/06/2021,AQUISIÇÃO DE CARNES E DERIVADOS,21.778.760/0001-02 - JF CARNES E FRIOS COMERCIO EIRELI,"330.800,00"
30.000.295144.2021,ENCARGOS GERAIS DO ESTADO,29/06/2021,LOCAÇÃO DE IMÓVEL 2ª DELEGACIA DISTRITAL DE POLÍCIA CIVIL DA CAPITAL,24.219.966/0001-82 - EXECUT CONSULTORIA & NEGOCIOS IMOBILIARIOS LTDA,"10.800,00"
25.000.1706572.2021,SECRETARIA DE ESTADO DA SAÚDE,30/06/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA INFANTIL,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"12.960,00"
25.000.2805572.2021,SECRETARIA DE ESTADO DA SAÚDE,30/06/2021,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA,34.783.473/0001-24 - LOUREIRO SERVIÇOS DE ENGENHARIA EIRELI,"260.703,27"
25.206.000258.2021,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,30/06/2021,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,26.290.355/0001-56 - LUCIELMA MARIA OLIVEIRA DA SILVA - EPP,"84.717,20"
25.216.002571.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/06/2021,SERVIÇO DE MANUTENÇÃO EM RÉGUAS DE PACIENTE (PACOVID),20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,"33.850,00"
25.000.1204614.2021,SECRETARIA DE ESTADO DA SAÚDE,1/7/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE TRANSTIBIAL PARA ATENDER DEMANDA JUDICIAL,10.852.945/0001-95 - SCD IND.E COM.DE APAR.ORTOPEDICOS LTDA-EPP,"14.000,00"
25.204.000103.2021,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,1/7/2021,AQUISIÇÃO DE MATERIAL DE  HIGIENE PESSOAL.,11.570.186/0001-30 - COMERCIAL HL MIX EIRELI,"6.798,00"
25.220.000234.2021,SES/HOSPITAL DISTRITAL DE POMBAL,1/7/2021,AQUISIÇÃO DE ALIMENTAÇÃO ENTERAL E PARENTERAL PRA ALA COVID-19,06.948.769/0002-01 - TECNOCENTER MATERIAIS MEDICOS HOSPITALARES LTDA,"55.940,00"
30.000.025549.2021,ENCARGOS GERAIS DO ESTADO,1/7/2021,LOCAÇÃO DE IMÓVEL SEDE DA 13ª GERÊNCIA REGIONAL DE EDUCAÇÃO EM POMBAL,953.822.754-91 - ROGERIO MARCIO LINHARES VIEIRA,"2.300,00"
25.000.1706570.2021,SECRETARIA DE ESTADO DA SAÚDE,2/7/2021,AQUISIÇÃO DE FÓRMULA NUTRICIONAL (NUTREN ACTIVE),29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"19.565,76"
25.000.2106616.2021,SECRETARIA DE ESTADO DA SAÚDE,2/7/2021,AQUISIÇÃO DE FÓRMULA NUTRICIONAL (NUTREN ACTIVE) ,01.687.725/0002-43 - CENTRO ESPECIALIZADO EM NUTRICAO ENTERAL E PARENTERAL - CENEP LTDA,"1.256,40"
25.000.806531.2021,SECRETARIA DE ESTADO DA SAÚDE,2/7/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL  ,"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","4.500,00"
25.000.806532.2021,SECRETARIA DE ESTADO DA SAÚDE,2/7/2021,AQUISIÇÃO EMERGENCIAL DE FÓRMULA NUTRICIONAL (GLUCERNA SR 200ML),"15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","4.420,00"
25.204.000104.2021,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,2/7/2021,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE .,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"6.250,82"
25.204.000105.2021,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,2/7/2021,AQUISIÇÃO DE MATERIAL DE HIGIENE E LIMPEZA.,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"59.033,57"
25.239.000273.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,2/7/2021,AQUISICAO DE MATERIAL OPME EXTRASUS,01.772.798/0006-67 - MEDTRONIC,"85.000,00"
27.000.003776.2021,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,2/7/2021,CONTRATAÇÃO EMERGENCIAL  PARA O FORNECIMENTO DE REFEIÇÕES EM DIVERSOS MUNICÍPIOS 3º CHAMADA - TÁ NA MESA,27.343.906/0001-65 - JONATY DAMIÃO DE SOUZA,"132.000,00"
25.000.1105570.2021,SECRETARIA DE ESTADO DA SAÚDE,5/7/2021,AQUISIÇÃO EMERGENCIAL DE CADEIRA DE RODAS E CADEIRA RECLINÁVEL PARA BANHO,24.499.337/0001-53 - ORTOTEC ORTOPEDIA TECNICA LTDA-ME,"4.968,00"
25.216.001113.2021,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,5/7/2021,SERVIÇO DE ESTERILIZAÇÃO EM CARATER EMERGENCIAL (DISPENSA),10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZACOES LTDA,"585.000,00"
25.000.1604507.2021,SECRETARIA DE ESTADO DA SAÚDE,6/7/2021,AQUISIÇÃO EMERGENCIAL DE PRÓTESE,27.938.961/0001-06 - BEMMED DISTRIBUIDORA DE MATERIAL MEDICO HOSPITALAR EIRELI,"111.550,00"
25.000.1205515.2021,SECRETARIA DE ESTADO DA SAÚDE,7/7/2021,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (LEVETIRACETAM 100MG/ML E OXCARBAZEPINA 600MG) ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.270,80"
25.000.1806527.2021,SECRETARIA DE ESTADO DA SAÚDE,7/7/2021,AQUISIÇÃO DE EMERGENCIAL DE MEDICAMENTO (MICOFENOLATO DE MOFETILA 500MG) ,07.484.373/0001-24 - UNI HOSPITALAR LTDA,"22.865,00"
25.000.1204628.2021,SECRETARIA DE ESTADO DA SAÚDE,8/7/2021,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA PARA ENERGIA ELÉTRICA,24.510.984/0001-19 - CESNA CONSTRUÇÃO & SERVIÇOS ELÉTRICOS,"299.809,39"
25.000.1406585.2021,SECRETARIA DE ESTADO DA SAÚDE,8/7/2021,AQUISIÇÃO DE EMERGENCIAL DE MEDICAMENTO ,04.307.650/0025-02 - ONCO PRODDISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"128.134,08"
25.234.000028.2021,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,8/7/2021,AQUISIÇÃO DE INSUMOS PARA DIAGNÓSTICO POR BIOLOGIA MOLECULAR PELA METODOLOGIA  RT-PCR,13.324.282/0001-24 - KASVI IMPPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS PARA LABORATÓRIOS LTDA,"2.154.394,64"
25.239.000277.2021,SES/HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES - SANTA RITA,8/7/2021,MATERIAL HOSPITALAR OPME,11.278.315/0001-11 - PROMED MATERIAIS CIRURGICOS LTDA,"4.804,32"
30.000.011014.2021,ENCARGOS GERAIS DO ESTADO,8/7/2021,LOCAÇÃO DE IMÓVEL CASA DOS CONSELHOS EM JOÃO PESSOA,17.349.179/0001-90 - MACEDO PATRIMONIAL LTDA,"7.250,00"
25.213.000563.2021,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,9/7/2021,AQUISIÇÃO DE COLCHÃO HOSPITALAR,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"49.700,00"
