Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
25.000.005612.2023,SECRETARIA DE ESTADO DA SAÚDE,30/05/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO,"5.400,00"
25.000.006621.2023,SECRETARIA DE ESTADO DA SAÚDE,30/05/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,02.513.899/0001-71 - GRIFOLS BRASIL LTDA,"120.000,00"
25.000.006925.2023,SECRETARIA DE ESTADO DA SAÚDE,30/05/2023,MEDICAMENTO (CRIZOTINIBE 250 MG),09.053.134/0009-00 - ELFA MEDICAMENTOS S.A.,"401.040,00"
25.000.006956.2023,SECRETARIA DE ESTADO DA SAÚDE,30/05/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (NIVOLUMABE 10 MG/ML E OXICODONA CLORIDRATO 10 MG),56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"135.940,40"
25.203.008339.2023,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,30/05/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM SERVIÇO DE LIMPEZA E HIGIENIZAÇÃO HOSPITALAR,04.427.309/0001-13 - ALERTA SERVIÇOS EIRELI - ME,"1.798.898,76"
25.215.000089.2023,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,30/05/2023,AQUISIÇÃO DE MATERIAL MÉDICO - AGULHA PEDIÁTRICA E LAP CIRÚRGICO,12.040.718/0001-90 - GRADUAL COMERCIO E SERVICOS LTDA,"338.972,50"
25.250.000423.2023,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,30/05/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE LOCAÇÃO DE VEÍCULO,02.502.673/0001-75 - WELL CAR COMISSÁRIA DE VEICULOS LTDA,"42.000,00"
25.901.000029.2023,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,30/05/2023,CONTRATAÇÃO DE SERVIÇO DE PACS E SISTEMA DE INFORMAÇÕES RADIOLÓGICAS,30.549.603/0001-08 - RADCLOUD,"1.250,00"
32.901.900039.2023,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,30/05/2023,CONTRAT DE EMPRESA ESP. EM FORNECIMENTO DE (COFFEE BREAK) PARA EVENTOS DESTA SECRETARIA,48.429.426/0001-91 - LC BUCEFFET E LOGISTICA,"30.000,00"
33.000.000798.2023,SECRETARIA DE ESTADO DA CULTURA,30/05/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE APARELHOS DE AR-CONDICIONADO DE 12.000BTUS E 18.000BTUS.,92.660.406/0009-76 - FRIGELAR COMERCIO E DISTRIBUICAO S.A.,"55.927,34"
25.000.001490.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023, CURATIVOS BIOLÓGICOS E MEDICAMENTOS ,12.600.168/0001-17 - MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS LTDA,"1.034.364,44"
25.000.002175.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023, MEDICAMENTO (RISDIPLAM) ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"703.610,82"
25.000.004567.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.005773.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO - HBOL,"2.700,00"
25.000.006266.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"2.700,00"
25.000.007907.2023,SECRETARIA DE ESTADO DA SAÚDE,31/05/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.213.000031.2023R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,31/05/2023,AQUISIÇÃO DE FÓRMULAS INFANTIL,29.329.985/0001-85 - MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA,"29.633,10"
25.213.000032.2023R1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,31/05/2023,ÁGUA MINERAL,40.404.513/0001-82 - LETICIA DE FIGUEREDO DUTRA,"39.000,00"
26.201.020373.2023,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,31/05/2023,SERVIÇO DE CONFECÇÃO DE MATERIAL GRÁFICO,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"31.700,00"
09.000.000503.2023,SECRETARIA DE ESTADO DO GOVERNO,01/06/2023,EQUIPAMENTO DE INFORMÁTICA E PERMANENTE,27.912.769/0001-32 - LUGATH COMÉRCIO LTDA,"42.465,00"
25.000.001292.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"2.700,00"
25.000.004167.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.004660.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"2.700,00"
25.000.005244.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO,"5.400,00"
25.000.005594.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.006409.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO,"5.400,00"
25.000.015012.2023,SECRETARIA DE ESTADO DA SAÚDE,01/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.000.000775.2023,SECRETARIA DE ESTADO DA SAÚDE,02/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA ,02.108.023/0003-01 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.000.004674.2023,SECRETARIA DE ESTADO DA SAÚDE,02/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"10.800,00"
25.000.014258.2023,SECRETARIA DE ESTADO DA SAÚDE,02/06/2023,PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS ,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.240.000254.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,02/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE LAVANDERIA HOSPITALAR ,"20.546.182/0004-50 - SERVBRASIL SOLUCOES EM ALIMENTACAO, LIMPEZA E LAVANDERIA LTDA","1.366.200,00"
27.201.000803.2023,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",02/06/2023,"BATERIA PARA NOBREAK, CONTROLADOR DE VÍDEO, HEADSET, MINI RACK PORTA DE ACRÍLICO, SWITCH 16 PORTAS",43.905.981/0001-29 - GNBTECH SUPPLY TECNOLOGIA LTDA,"32.140,00"
25.203.003896.2023,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,04/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇO DE VIDEOMONITORAMENTO,02.715.056/0001-58 - ALERTA SEGURANCA ELETRONICA EIRELI - EPP,"168.000,00"
25.000.003082.2023,SECRETARIA DE ESTADO DA SAÚDE,05/06/2023,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (VOSORITIDA 0,56 MG - 0,7 MG/ML)",24.331.585/0001-90 - MULTICARE PHARMACEUTICALS LTDA,"515.699,46"
25.000.004646.2023,SECRETARIA DE ESTADO DA SAÚDE,05/06/2023, PRESTAÇÃO DE SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO,"2.700,00"
25.000.004964.2023,SECRETARIA DE ESTADO DA SAÚDE,05/06/2023, SERVIÇOS MÉDICOS ,06.101.061/0002-02 - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"2.700,00"
25.000.005369.2023,SECRETARIA DE ESTADO DA SAÚDE,05/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.006456.2023,SECRETARIA DE ESTADO DA SAÚDE,05/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"5.400,00"
25.234.000029.2023,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,05/06/2023,CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO CORRETIVA DE MOBILIÁRIO,25.071.568/0001-24 - CENTRA MOVEIS S/A,"57.190,00"
25.234.000030.2023,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,05/06/2023,CONTRATAÇÃO DE PESSOA JURÍDICA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS EM CURSO DE BRIGADA DE INCÊNDIO,02.604.394/0001-12 - EXJET COMERCIO E SERVICOS CONTRA INCENDIO LTDA - ME,"1.800,00"
25.234.000033.2023,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,05/06/2023,AQUISIÇÃO DE SSD PARA AMPLIAÇÃO DA CAPACIDADE DE PROCESSAMENTO DOS SERVIÇOS DO LACEN/PB,34.910.336/0001-03 - ASA COMÉRCIO E DISTRIBUIDOR DE PRODUTOS DE INFORMÁTICA LTDA,"4.250,00"
25.240.000255.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,05/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA LOCAÇÃO DE EQUIPAMENTOS E INSTRUMENTAIS PARA REALIZAÇÃO DE VIDEOCIRURGIAS,36.955.189/0001-13 - ALINE DE SOUZA BEZERRA FERREIRA EIRELI,"622.200,00"
25.000.004018.2023,SECRETARIA DE ESTADO DA SAÚDE,06/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,02.108.023/0004-92 - CESED - CENTRO DE ENSINO SUPERIOR E DESENVOLVIMENTO LTDA,"5.400,00"
25.000.006445.2023,SECRETARIA DE ESTADO DA SAÚDE,06/06/2023, SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"2.700,00"
25.000.007164.2023,SECRETARIA DE ESTADO DA SAÚDE,06/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.012637.2023,SECRETARIA DE ESTADO DA SAÚDE,06/06/2023,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"262.590,00"
25.206.000307.2023,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,06/06/2023,SERVIÇO DE MANUTENÇÃO CORRETIVA EM ULTRASSOM,05.387.950/0001-34 - RAWELL COMERCIO E SERVICOS LTDA,"68.000,00"
27.000.003172.2023,SECRETARIA DE ESTADO DE DESENVOLVIMENTO HUMANO,06/06/2023,AQUISIÇÃO E INSTALAÇÃO DE PLACAS DE SINALIZAÇÃO PARA AS CASAS DA CIDADANIA.,Razão Social não encontrada,"29.000,00"
38.000.000181.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,06/06/2023,AQUISIÇÃO DE COLCHÃO D45,44.820.086/0001-74 - MAVYG COMERCIO DE MOVEIS LTDA,"50.400,00"
09.000.000021.2023,SECRETARIA DE ESTADO DO GOVERNO,07/06/2023,CADEIRA PLÁSTICA (POLIPROPILENO) ,44.820.086/0001-74 - MAVYG COMERCIO DE MOVEIS LTDA,"6.195,60"
38.000.000098.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,07/06/2023,REFORMA DA DELEGACIA DE POLÍCIA DE SOLEDADE,44.068.569/0001-64 - WL CONSTRUÇÕES E REFORMAS EPP,"89.995,82"
38.000.000113.2023,POLICIA CIVIL DO ESTADO DA PARAIBA,07/06/2023,CONTRATAÇÃO DE EMPRESA PARA REALIZAR O REPARO DE TRATAMENTO DE ESGOTO,44.068.569/0001-64 - WENDEL BEZERRA LIRA,"45.000,00"
07.000.000367.2023,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",12/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE ALIMENTAÇÃO,45.711.812/0001-83 - DISTRIBUIDORA DE ALIMENTOS SÃO SEBASTIÃO,"38.696,00"
25.000.002601.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023," MEDICAMENTO (TIOTRÓPIO + OLODATEROL 2,5 + 2,5 MCG) ",04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"1.496.528,64"
25.000.005482.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
25.000.005513.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"2.700,00"
25.000.005663.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
25.000.006979.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"5.400,00"
25.000.007179.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"5.400,00"
25.000.007222.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"2.700,00"
25.000.007489.2023,SECRETARIA DE ESTADO DA SAÚDE,12/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
25.240.000258.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,12/06/2023,"CONTRATAÇÃO DE EMPRESA PARA FABRICAÇÃO E INSTALAÇÃO DE CORTINAS DIVISÓRIA DE LEITO HOSPITALAR, EM VINIL ( PVC)",10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA EIRELI,"48.000,00"
25.000.000966.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRSEA PARA PRESTAÇÃO DE SERVIÇO DE OUTSOURCING DE IMPRESSÃO,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"369.720,00"
25.000.005929.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"2.700,00"
25.000.005991.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS PARA CUMPRIR DEMANDA JUDICIAL,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"5.400,00"
25.000.006135.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"5.400,00"
25.000.006401.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS PARA CUMPRIR DEMANDA JUDICIAL,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.007097.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"2.700,00"
25.000.007168.2023,SECRETARIA DE ESTADO DA SAÚDE,13/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"5.400,00"
25.205.012606.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,13/06/2023,AQUISIÇÃO DE MEDICAMENTOS INJETÁVEIS,08.778.201/0001-26 - DROGAFONTE LTDA,"1.299.517,50"
25.250.000442.2023,INSTITUTO DE ASSISTÊNCIA À SAÚDE DO SERVIDOR,13/06/2023,CONTRATAÇÃO DE UMA EMPRESA ESPECIALIZADA  EM MANUTENÇÃO  PREVENTIVA E CORRETIVA EM POÇO ARTESIANO,Razão Social não encontrada,"14.400,00"
31.201.003590.2023,SEIE/DEPARTAMENTO DE ESTRADAS DE RODAGEM,13/06/2023,SERVIÇO DE CONFECÇÃO DO LIVRO TRILHAS VEREDAS E CAMINHOS,08.540.403/0001-35 - GRAFICA J B LTDA,"57.102,50"
21.000.000171.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,14/06/2023,AQUISIÇÃO DE PASSAGEM AÉREA PARA BELO HORIZONTE/MG,11.902.871/0001-17 - APOIOTUR VIAGENS E TURISMO LTDA,"5.182,62"
25.000.004166.2023,SECRETARIA DE ESTADO DA SAÚDE,14/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"5.400,00"
25.000.004677.2023,SECRETARIA DE ESTADO DA SAÚDE,14/06/2023, SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"5.400,00"
25.000.005245.2023,SECRETARIA DE ESTADO DA SAÚDE,14/06/2023, SERVIÇOS MÉDICOS ,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"5.400,00"
25.205.012607.2023,SES/COMPLEXO DE SAÚDE CLEMENTINO FRAGA,14/06/2023,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR,12.882.932/0002-75 - EXOMED,"594.342,22"
21.000.000178.2023,SECRETARIA DE ESTADO DO TURISMO E DO DESENVOLVIMENTO ECONÔMICO,15/06/2023,IMPRESSÃO DO LIVRO FEIRA DE CAMPINA GRANDE - AUTOR: FRANCISCO PEREIRA DA SILVA JÚNIOR.,09.366.790/0001-06 - EMPRESA PARAIBANA DE COMUNICAÇAO S.A -EPC,"27.900,00"
25.000.006480.2023,SECRETARIA DE ESTADO DA SAÚDE,15/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
22.000.022395.2023,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,16/06/2023,AQUISIÇÃO DE MATERIAL PERMANENTE (VENTILADORES),44.820.086/0001-74 - MAVYG COMERCIO DE MOVEIS LTDA,"13.400,00"
25.000.006466.2023,SECRETARIA DE ESTADO DA SAÚDE,16/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"10.800,00"
25.240.000259.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,16/06/2023,AQUISIÇÃO DE GESSO E MATERIAIS CORRELATOS,22.681.986/0001-45 - ALMIR LUIZ DE LIMA - ALMIR GESSO,"38.292,60"
27.201.000878.2023,"SEDH/FUNDAÇÃO DE DESENVOLVIMENTO DA CRIANÇA E DO ADOLESCENTE ""ALICE DE ALMEIDA""",16/06/2023,PLACAS DE MDF,10.948.040/0001-13 - G5 COMERCIO DE MADEIRAS LTDA,"1.728,00"
32.901.900045.2023,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,16/06/2023,SERVIÇOS TÉCNICOS ,05.104.777/0001-10 - MM PROJETOS E CONSULTORIA LTDA,"33.000,00"
33.000.000191.2023,SECRETARIA DE ESTADO DA CULTURA,16/06/2023,AQUISIÇÃO DE EQUIPAMENTO PERMANENTE DE INFORMÁTICA (SCANNERS),01.464.579/0001-06 - SCANSYSTEM LTDA,"12.700,00"
25.000.002618.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,MEDICAMENTO (PIRIDOSTIGMINA 60 MG),07.484.373/0001-24 - UNI HOSPITALAR LTDA,"24.145,20"
25.000.005834.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"2.700,00"
25.000.006829.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"2.700,00"
25.000.007046.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"5.400,00"
25.000.007298.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"7.200,00"
25.000.007878.2023,SECRETARIA DE ESTADO DA SAÚDE,19/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"10.800,00"
25.240.000263.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,19/06/2023,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM REDE DE TUBULAÇÃO DE GASES,20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,"157.567,60"
23.901.000070.2023,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,20/06/2023,AQUISIÇÃO DE ESPADAS,07.712.234/0001-00 - SABRESUL INDÚSTRIA METALURGICA LTDA,"50.490,00"
25.000.002193.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO,"2.700,00"
25.000.004392.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
25.000.006698.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"5.400,00"
25.000.007016.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"5.400,00"
25.000.007221.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,APLICAÇÃO DE INJEÇÕES INTRAVÍTREAS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMÉRICO - HBOL,"2.700,00"
25.000.007875.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,06.101.061/0002-02 - FUNDAÇÃO PEDRO AMERICO-HBOL,"2.700,00"
25.000.007880.2023,SECRETARIA DE ESTADO DA SAÚDE,20/06/2023,CONTRATAÇÃO EMERGENCIAL DE EMPRESA,06.101.061/0002-02 - FUNDACAO PEDRO AMERICO,"5.400,00"
25.240.000264.2023,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,20/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM EMISSÃO DE LAUDO DE ATERRAMENTO DA SALA DE RAIO-X,43.466.293/0001-00 - NUNES GOUVEIA ENGENHARIA LTDA,"25.000,00"
07.901.000394.2023,FUNDO DE APOIO AO ESPORTE E LAZER DO ESTADO DA PARAÍBA,21/06/2023, FORNECIMENTO DE ALIMENTAÇÃO ( TIPO REFEIÇÃO) PARA II ETAPA ESTADUAL DOS JOGOS ESCOLARES E PARAESCOLARES.,45.711.812/0001-83 - DISTRIBUIDORA DE ALIMENTOS SÃO SEBASTIÃO,"26.752,00"
09.103.000018.2023,CASA MILITAR,21/06/2023,AQUISIÇÃO DE ORGANIZADOR DE FILA,10.322.423/0001-81 - PUBLIC SYSTEM INDÚSTRIA E COMÉRCIO DE ORIENTADORES DE PÚBLICO LTDA,"11.880,00"
19.000.003058.2023,SECRETARIA DE ESTADO DA ADMINISTRAÇÃO,21/06/2023,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA CONFECÇÃO DE MATERIAL GRÁFICO,17.342.397/0001-00 - IVON PAULO COELHO COSTA CRUZ,"29.678,00"
