Nº Processo,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado
31.205.006206.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,21/07/2022,AQUISIÇÃO DE ADESIVOS PARA CAMPANHA PROIBIÇÃO CANUDOS DE PLÁSTICOS,24.605.063/0001-30 - SAUTER GROUP SERVIÇOES LTDA-ME,"9.540,00"
07.000.000301.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",22/07/2022,AQUISIÇÃO DE CRACHÁS PARA OS SERVIDORES DA SEJEL E DESCENTRALIZADAS,41.570.283/0001-94 - S D COMERCIO DE ARTIGOS DE BRINDES E SERVICOS GRAFICOS LTDA,"2.262,00"
07.000.000317.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",22/07/2022,AQUISIÇÃO DE LAVADORA DE ALTA VAZÃO,Razão Social não encontrada,"4.980,00"
25.235.000123.2022,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,22/07/2022,CONTRATAÇÃO DE EMPRESAS ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE EQUIPAMENTOS,45.934.053/0001-18 - H3 SERVIÇOS E EQUIPAMENTOS LTDA,"282.510,00"
25.240.000166.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,22/07/2022,SERVIÇO DE ESTERILIZAÇÃO,10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZACOES LTDA EPP,"237.600,00"
28.000.000484.2022,PROJETO COOPERAR,22/07/2022,CONTRATAÇÃO DO SERVIÇO PBDOC JUNTO A CODATA,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"40.992,00"
31.205.005291.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,22/07/2022,AQUISIÇÃO E INSTALAÇÃO DE CANCELA E PORTÃO MOTORIZADO NO JARDIM BOTÂNICO BENJAMIM MARANHÃO.,13.684.597/0001-82 - JARBAS DA FONSECA SILVA,"10.300,00"
22.000.016381.2022,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,25/07/2022,AQUISIÇÃO DE COPOS DESCARTÁVEIS,37.205.757/0001-21 - RODRIGO MACEDO GONCALVES 07665657427,"17.640,00"
25.203.000524.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,25/07/2022,"EMERGENCIAL DE SURFACTANTE PULMONAR 1,3ML E 3ML",07.484.373/0001-24 - UNI HOSPITALAR LTDA,"831.272,50"
26.000.000380.2022,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,25/07/2022,"AQUISIÇÃO DE PLACAS DE INAUGURAÇÃO, IDENTIFICAÇÃO E ADESIVOS EM GERAL",04.798.838/0001-23 - IRANEIDE GONCALVES DE ABRANTES,"31.020,00"
26.201.005126.2022,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,25/07/2022,LOCAÇÃO DE IMOVEL - MUNICIPIO DE UIRAÚNA,798.375.304-72 - JOSE VALDEMAR FILHO DUARTE,"24.000,00"
28.000.000592.2022,PROJETO COOPERAR,25/07/2022,SERVIÇO DE LEVANTAMENTO TOPOGRÁFICO,08.696.148/0001-14 - PROJETO CONSULTORIA DE ENGENHARIA LTDA,"32.000,00"
31.201.001200.2022,SEIE/DEPARTAMENTO DE ESTRADAS DE RODAGEM,25/07/2022,SOLICITA AUTORIZAÇÃO PARA AQUISIÇÃO DE TANQUES AÉREOS PARA ARMAZENAGEM DE DIESEL,32.101.027/0001-67 - INDUSTRIA E METALURGICA GARCIA LTDA,"183.800,00"
38.000.000168.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,25/07/2022,CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE IMPRESSORAS MULTIFUNCIONAIS ,02.914.690/0001-10 - COPY LINE COMERCIO E SERVICOS LTDA,"157.400,00"
22.201.000737.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,26/07/2022,SERVIÇO DE TERCEIRO PESSOA JURÍDICA.,43.016.223/0001-50 - BRUNA THAYS MARTINS DE SOUZA,"4.350,00"
22.208.000095.2022,SEE/FUNDAÇÃO CENTRO INTEGRADO DE APOIO AO PORTADOR DE DEFICIÊNCIA,26/07/2022,CONTRATAÇÃO DOS SERVIÇOS TÉCNICOS ESPECIALIZADOS DA  CODATA,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,"19.250,00"
25.213.000344.2022,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,26/07/2022,CONTRATAÇÃO DOS SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA NOS EQUIP. DE RAIO-X E TOMOGRAFIA,45.934.053/0001-18 - H3 SERVIÇOS E EQUIPAMENTOS LTDA,"323.400,00"
25.216.001351.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,26/07/2022,CONTRAT. DE EMP. ESPEC. EM MANUT. PREV. E CORRET. EM VENTILADORES PULMONARES EM CARÁTER EMERGENCIAL,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA EIRELI,"441.750,00"
07.000.000304.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",28/07/2022,AQUISIÇÃO DE POSTES PARA QUADRA DE AREIA DA VILA OLÍMPICA PARAHYBA,Razão Social não encontrada,"700,00"
22.000.017189.2022,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,28/07/2022,AQUISIÇÃO DE DICLORO,20.476.623/0001-42 - CARBALLO COMERCIO LTDA - EPP,"49.225,00"
25.000.005380.2022,SECRETARIA DE ESTADO DA SAÚDE,28/07/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,"98.760,60"
25.901.000034.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,28/07/2022,SERVIÇO PESSOA JURÍDICA - DETALHAMENTO  DO SERVIÇO ESTA ESPECIFICADO EM TR,12.245.848/0001-60 - CASA FINA PERSIANAS,"27.082,80"
28.000.000601.2022,PROJETO COOPERAR,28/07/2022,SOLICITA AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA/COPA COZINHA/EXPEDIENTE) ,04.654.716/0001-63 - COMERCIAL MEDEIROS LTDA,"38.217,50"
32.000.800024.2022,SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA,28/07/2022,"CONTRAT.DE EMPRESA ESPECIAL. NA DE REMOÇÃO DE LIXO, DA REGIONAL  DE PATOS/PB",07.990.965/0001-18 - ÁGAPE CONSTRUÇÕES E SERVIÇOS LTDA,"38.000,00"
25.203.000554.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,29/07/2022,EMERGENCIAL DE MEDICAMENTOS - 3,35.753.111/0001-53 - NORD PRODUTOS EM SAUDE LTDA,"124.895,00"
23.901.000030.2022,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,01/08/2022,AQUISIÇÃO DE MATERIAIS PARA PISCINA DO CENTRO DE TREINAMENTO DO CBMPB,43.122.837/0001-16 - POLISPORT INDUSTRIA E COMERCIO EIRELI - EPP,"27.270,00"
25.000.005433.2022,SECRETARIA DE ESTADO DA SAÚDE,01/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"73.845,60"
25.000.006113.2022,SECRETARIA DE ESTADO DA SAÚDE,01/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ENZALUTAMIDA 40 MG) ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"64.483,20"
25.000.006173.2022,SECRETARIA DE ESTADO DA SAÚDE,01/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (GUSELCUMABE 100MG),51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,"75.315,31"
25.000.000988.2022,SECRETARIA DE ESTADO DA SAÚDE,02/08/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE ,Razão Social não encontrada,"108.000,00"
25.000.004515.2022,SECRETARIA DE ESTADO DA SAÚDE,02/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"352.821,60"
25.240.000173.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,02/08/2022,AQUISIÇÃO DE ÁGUA MINERAL E VASILHAMES,40.630.495/0001-57 - JOSÉ ALEX SANTOS MONTEIRO,"23.688,00"
30.000.123845.2022,ENCARGOS GERAIS DO ESTADO,02/08/2022,LOCAÇÃO DE IMÓVEL EEEFM BARÃO DO ABIAI ALHANDRA,Razão Social não encontrada,"5.700,00"
30.000.202210909.2022,ENCARGOS GERAIS DO ESTADO,02/08/2022,LOCAÇÃO DE IMÓVEL ESCOLA PROF. MONTE CARMELO CAJAZEIRAS,Razão Social não encontrada,"6.000,00"
07.000.000349.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",03/08/2022,AQUISIÇÃO DE PADRÕES ESPORTIVOS,35.418.581/0001-60 - RAIOS DE SOL CONFECCOES INDUSTRIAIS LTDA,"27.840,00"
25.000.003478.2022,SECRETARIA DE ESTADO DA SAÚDE,03/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"4.948.435,20"
25.000.005362.2022,SECRETARIA DE ESTADO DA SAÚDE,03/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,25.210.463/0003-70 - PTC FARMACEUTICA DO BRASIL LTDA,"1.719.549,00"
25.203.000551.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,03/08/2022,EMERGENCIAL DE MEDICAMENTOS,18.588.224/0001-21 - NACIONAL COMERCIO E REPRESENTACAO EIRELI,"539.978,70"
19.901.000523.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,04/08/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE INSTALAÇÃO DE PELÍCULAS ADESIVAS,42.230.048/0001-36 - LEYANNE CASSIA BERNARDO OLIVEIRA DA SILVA-ME,"13.021,80"
19.901.000531.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,04/08/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FABRICAÇÃO E INSTALAÇÃO DE DIVISÓRIAS,10.673.625/0001-78 - C2 COMÉRCIO DE MERCADORIAS E SERVIÇOS EIRELI,"46.284,18"
25.000.005360.2022,SECRETARIA DE ESTADO DA SAÚDE,04/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,18.459.628/0097-67 - BAYER S.A.,"214.596,48"
25.000.005449.2022,SECRETARIA DE ESTADO DA SAÚDE,04/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,"705.814,90"
25.000.005458.2022,SECRETARIA DE ESTADO DA SAÚDE,04/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"79.107,84"
25.901.000039.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,04/08/2022,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PREVENTIVA E/OU CORRETIVA EM MÁQUINAS E EQUIPAMENTOS,24.674.875/0001-37 - JAMILTON PEREIRA DANIEL,"6.388,00"
25.901.000040.2022,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,04/08/2022,SERVIÇO DE MANUTENÇÃO PREV E/ OU CORRETIVA EM ESTOFADOS E CADEIRAS EM GERAL,18.820.004/0001-81 - JESSICA BEZERRA GONÇALVES,"11.590,00"
25.000.002654.2022,SECRETARIA DE ESTADO DA SAÚDE,08/08/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS PARA APLICAÇÃO DO MEDICAMENTO,12.646.171/0003-33 - CENTRO PARAIBANO DE CLINICA E CIRURGIA DE OLHOS LTDA,"3.000,00"
25.203.000603.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,08/08/2022,EMERGENCIAL DE SONDAS,04.922.653/0001-89 - NORDESTE HOSPITALAR LTDA,"38.841,50"
25.216.001578.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,08/08/2022,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE OUTSOURCING EM CARÁTER EMERGENCIAL,40.938.508/0001-50 - MAQ-LAREM MAQUINAS MOV. E EQUIPAMENTOS LTDA,"293.234,64"
25.240.000174.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,08/08/2022,SERVIÇO DE SISTEMA HOSPITALAR,33.692.733/0001-93 - CORIOLANO ANTONIO DE LEMOS SA  01397457422,"30.000,00"
30.000.186103.2022,ENCARGOS GERAIS DO ESTADO,08/08/2022,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM APARECIDA,Razão Social não encontrada,"600,00"
25.000.005688.2022,SECRETARIA DE ESTADO DA SAÚDE,09/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS (NIVOLUMABE 10MG/ML F/A DE 10 E 04/ML) ,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,"251.650,36"
25.215.000083.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,09/08/2022,"AQUISIÇÃO DE MEDICAMENTOS GERAIS, ANTIMICROBIANOS E CONTROLADOS","15.218.561/0001-39 - NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA","6.367.646,40"
25.216.001620.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,09/08/2022,SERVIÇO DE MANUTENÇÃO CORRET. E PREVENT. EM CONSERVAÇÃO PREDIAL / CARATER EMERGENCIAL,18.145.255/0001-08 - MULT SERVICOS EIRELI,"620.029,15"
25.235.000133.2022,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,09/08/2022,AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS,18.535.927/0001-91 - MARX RANIELDES SOARES DE SOUZA,"104.991,84"
25.242.000067.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,09/08/2022,AQUISIÇÃO DE MEDICAMENTOS,03.246.587/0001-01 - SUFRAMED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,"312.812,80"
25.242.000068.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,09/08/2022,AQUISIÇÃO DE MEDICAMENTOS,31.059.333/0001-10 - CONTROLE MEDLAB COMERCIO DE MEDICAMENTOS EIRELI,"62.324,00"
30.000.000503.2022,ENCARGOS GERAIS DO ESTADO,09/08/2022,LOCAÇÃO DE IMÓVEL ALMOXARIFADO DO NÚCLEO ESTADUAL DE IMUNIZAÇÃO EM CABEDELO,Razão Social não encontrada,"7.300,00"
30.000.139181.2022,ENCARGOS GERAIS DO ESTADO,09/08/2022,LOCAÇÃO DE IMÓVEL DELEGACIA POLICIA CIVIL DO IDOSO EM JOÃO PESSOA,Razão Social não encontrada,"3.900,00"
25.000.005378.2022,SECRETARIA DE ESTADO DA SAÚDE,10/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"96.240,00"
25.000.005379.2022,SECRETARIA DE ESTADO DA SAÚDE,10/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS ,27.325.768/0001-91 - PREMIUM HOSPITALAR EIRELI,"59.877,60"
25.000.005425.2022,SECRETARIA DE ESTADO DA SAÚDE,10/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,01.324.654/0001-33 - IMPORT HOSPITALAR EIRELI,"38.376,00"
38.000.000220.2022,POLICIA CIVIL DO ESTADO DA PARAIBA,10/08/2022,"MATERIAL DE EXPEDIENTE (CANETAS, COLCHETES, ENVELOPES, GRAMPEADORES, GRAMPOS, PASTAS E OUTROS)",20.873.342/0001-23 - HC COMERCIO DE PAPELARIA E SERVICOS LTDA,"45.905,80"
19.901.000541.2022,SEAD/FUNDO ESPECIAL DE DESENVOLVIMENTO DE RECURSOS HUMANOS,11/08/2022,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE ALMOÇO E COFFEE BREAK,06.103.305/0001-05 - CLASSE A - SERVIOS DE BUFFET E RECEPCOES LTDA,"35.200,00"
23.901.000069.2022,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,11/08/2022,AQUISIÇÃO DE EQUIPAMENTOS PARA O CURSO DE SALVAMENTO NO MAR - ANO 2022,15.453.449/0001-82 - RESGATECNICA COMERCIO DE EQUIPAMENTOS DE RESGATE LTDA,"54.000,00"
25.000.005450.2022R1,SECRETARIA DE ESTADO DA SAÚDE,11/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ALENTUZUMABE 10 MG/ML) ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,"226.544,48"
30.000.055758.2022,ENCARGOS GERAIS DO ESTADO,11/08/2022,LOCAÇÃO DE IMÓVEL CREAS EM TRIUNFO,Razão Social não encontrada,"650,00"
25.215.000092.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,12/08/2022,AQUISIÇÃO DE MATERIAL MÉDICO - ALTO CUSTO,31.673.254/0010-95 - LABORATORIOS B BRAUN SA,"749.999,85"
25.235.000142.2022,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,12/08/2022,AQUISIÇÃO DE MEDICAMENTOS.,38.346.373/0001-91 - C R SILVA LIBERATO COMERCIO DE MEDICAMENTO LTDA,"421.347,60"
25.235.000143.2022,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,12/08/2022,AQUISIÇÃO DE SOLUÇÕES PARENTERAIS DE GRANDES VOLUMES,10.445.253/0001-22 - VIAMED LTDA,"268.240,00"
25.235.000144.2022,SES/UNIDADE DE PRONTO ATENDIMENTO CAJAZEIRAS - UPA,12/08/2022,AQUISIÇÃO DE MATERIAIS MÉDICOS HOSPITALARES,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,"548.165,32"
25.240.000182.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,12/08/2022,SERVIÇO DE HEMODIÁLISE,13.377.317/0001-93 - CTERT CENTRO DE TRATAMENTO ESPECIALIZADO RENAL E TRANSPLANTES S/S LTDA,"189.000,00"
25.242.000073.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,12/08/2022,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR,13.428.556/0001-25 - SERVMED REPRES. COM. LTDA,"26.156,90"
25.242.000074.2022,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,12/08/2022,AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR,03.246.587/0001-01 - SUFRAMED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,"101.780,14"
30.000.227659.2022,ENCARGOS GERAIS DO ESTADO,12/08/2022,LOCAÇÃO DE IMÓVEL E.E.E.F. PADRE AZEVEDO EM JOÃO PESSOA,Razão Social não encontrada,"5.300,00"
25.203.000457.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,13/08/2022,COMPRA EMERGENCIAL DE EXTENSOR DE SERINGA,00.304.559/0003-77 - HUNTER CIENTÍFICA COMERCIAL E SERVIÇOS LTDA -,"72.500,00"
25.000.005440.2022,SECRETARIA DE ESTADO DA SAÚDE,15/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (DURVALUMABE 500 MG/10 ML SOL INJ 10 ML),60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,"326.618,46"
25.000.007194.2022,SECRETARIA DE ESTADO DA SAÚDE,15/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,"97.681,92"
25.215.000095.2022,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,15/08/2022,HORTIFRUTIGRANJEIROS,02.368.789/0001-63 - INDUSTRIA DE POLPAS NATURAL SABOR EIRELI,"190.676,25"
25.000.004272.2022,SECRETARIA DE ESTADO DA SAÚDE,16/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CANAQUINUMABE 150MG) ,04.307.650/0025-02 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,"297.168,36"
25.216.001687.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,16/08/2022,AQUISIÇÃO DE MATERIAL DE LAVANDERIA EM CARÁTER EMERGENCIAL,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI,"741.023,90"
25.203.000781.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,17/08/2022,EMERGENCIAL DE EMPRESA DE MANU. PREVENTIVA E CORRE. COM SUBS. DE PEÇAS PARA LAVANDERIA HOSP.,12.929.519/0001-38 - SERVPROL SERV.E COMERCIO DE PROD.MEDICOS LTDA ME,"32.400,00"
31.201.003886.2022,SEIE/DEPARTAMENTO DE ESTRADAS DE RODAGEM,17/08/2022,SOLICITAÇÃO DE UMA DISPENSA PARA AQUISIÇÃO DE PNEUS 1400 X 24,13.440.646/0001-31 - NORCOL NORDESTE COMERCIO E SERVIÇOS LTDA - EPP,"146.880,00"
25.000.003602.2022,SECRETARIA DE ESTADO DA SAÚDE,18/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,26.921.908/0002-02 - HOSPFAR IND.E COM.DE PRODS.HOSP.LTDA,NaN
30.000.148279.2022,ENCARGOS GERAIS DO ESTADO,18/08/2022,LOCAÇÃO DE IMÓVEL HOSPITAL DE CLÍNICAS DE CAMPINA GRANDE ,Razão Social não encontrada,"50.700,34"
31.205.005300.2022,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,18/08/2022,CONTRATAÇÃO DE EMPRESA PARA PARA SERVIÇO DE REFORMA E AMPLIAÇÃO DA ÁREA DE VIVÊNCIA,15.776.046/0001-74 - IGOR SANTANA LUCENA ENGENHARIA E SERVIÇOS  EIRELI,"47.000,00"
07.000.000388.2022,"SECRETARIA DE ESTADO DA JUVENTUDE, ESPORTE E LAZER",19/08/2022,AQUISIÇÃO DE BOMBA SUBMERSA PARA O GINÁSIO  O RONALDÃO ,05.940.334/0001-69 - S.O.S MOTORES E BOMBAS LTDA,"1.988,00"
25.000.004362.2022,SECRETARIA DE ESTADO DA SAÚDE,19/08/2022,CONTRATAÇÃO EMERGENCIAL DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE HOMECARE,Razão Social não encontrada,"137.223,30"
30.000.006398.2022,ENCARGOS GERAIS DO ESTADO,19/08/2022,LOCAÇÃO DE IMÓVEL DELEGACIA DE POLÍCIA CIVIL EM BREJO DOS SANTOS,Razão Social não encontrada,"500,00"
25.203.000458.2022,SES/COMPLEXO DE SAÚDE DE CRUZ DAS ARMAS,22/08/2022,EMERGENCIAL DE UTENSÍLIOS DE COZINHA,33.932.061/0001-46 - LEÃO COMÉRCIO DE MULTI UTILIDADES LTDA,"43.412,35"
22.000.018980.2022,SECRETARIA DE ESTADO DA EDUCAÇÃO E DA CIÊNCIA E TECNOLOGIA,23/08/2022,AQUISIÇÃO DE BOMBA CENTRÍFUGA PARA O CENTRO DE ATIVIDADES AQUÁTICAS (CAA) DO LYCEU PARAIBANO,23.075.030/0001-62 - MENDELI REPRESENTACAO COMERCIO E SERVICOS EIRELI ME,"3.000,00"
22.201.000936.2022,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,23/08/2022,MATERIAL PERMANENTE E DE CONSUMO.,05.287.265/0001-36 - ECOFRIO COMERCIO E SERV.EM REFRIGERAÇAO LTDA,"168.808,00"
23.901.000077.2022,CBMPB/FUNDO ESPECIAL DO CORPO DE BOMBEIROS,23/08/2022,AQUISIÇÃO DE PARAMENTOS DO UNIFORME 6º-A (VERMELHÃO),45.856.971/0001-76 - F2 TACTICAL ARTIGOS MILITARES,"49.682,00"
25.206.000543.2022,SES/COMPLEXO DE SAÚDE ARLINDA MARQUES,23/08/2022,CONTRATACAO EMP. ESPECIALIZADA EM ANALISES CLINICAS E MICROBIOLOGIA COM CESSAO DE EQUIPAMENTOS,11.426.166/0001-90 - DIAGFARMA COMÉRCIO E SERVIÇOS DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA,"579.958,26"
25.240.000190.2022,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,23/08/2022,SERVIÇO DE POSTO DE VIGILÂNCIA ARMADA,08.705.015/0001-67 - WEIDER SEGURANCA PRIVADA EIRELI,"204.000,00"
26.000.000608.2022,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,23/08/2022,AQUISIÇÃO DE COLCHÕES,46.040.802/0001-26 - DERECK HAGEN BANDEIRA DE LIMA TORRES,"42.000,00"
15.201.000450.2022,INSTITUTO HOSPITALAR GENERAL EDSON RAMALHO,24/08/2022,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,04.462.687/0001-38 - CHRISTIANNY MAROJA EIRELI,"65.608,90"
25.000.005511.2022,SECRETARIA DE ESTADO DA SAÚDE,24/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (ABEMACICLIBE 150MG) ,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,"93.384,00"
25.000.005689.2022,SECRETARIA DE ESTADO DA SAÚDE,24/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,"60.556,50"
25.000.006563.2022,SECRETARIA DE ESTADO DA SAÚDE,24/08/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,08.958.628/0002-97 - ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,"79.107,84"
25.204.000164.2022,SES/COMPLEXO DE SAÚDE JULIANO MOREIRA,24/08/2022,AQUISIÇÃO DE LEITE PASTEURIZADO ,05.672.519/0001-30 - PADARIA PONTES LTDA-ME,"91.421,00"
25.216.001752.2022,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,24/08/2022,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS MÉDICO HOSPITALARES ,10.464.359/0001-73 - ROBERTO DIOGO FERREIRA DA COSTA EIRELI,"298.752,00"
