Textbox2,NumPregão2,DataCriacao1,NumParticipantes,Orgao2,Modalidade2,Órgão,Data de Abertura,Objeto,Razão Social,Total Adjudicado,Valor
219.010.000.272.022,DISPENSA DE LICITAÇÃO,16/05/2022,1,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,AQUISIÇÃO DE PAPEL A4,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,16/05/2022,AQUISIÇÃO DE PAPEL A4,34.387.726/0001-40 - SMART COMERCIO E SERVICOS EIRELI,14.22,14220
250.000.026.882.022,DISPENSA DE LICITAÇÃO,16/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,16/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS S.A.,178.5,178500
250.000.028.632.022,DISPENSA DE LICITAÇÃO,16/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SUCCINATO DE RIBOCICLIBE 200MG)  ,SECRETARIA DE ESTADO DA SAÚDE,16/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (SUCCINATO DE RIBOCICLIBE 200MG)  ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,91.048,91048
252.150.000.482.022,DISPENSA DE LICITAÇÃO,16/05/2022,1,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,SERVIÇO DE NEFROLOGIA,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,16/05/2022,SERVIÇO DE NEFROLOGIA,09.291.683/0001-58 - NEFRUZA SERVICOS NEFROLOGICOS FIUZA CHAVES LTDA - EPP,360,360000
312.050.029.392.022,DISPENSA DE LICITAÇÃO,16/05/2022,1,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS EM PISOS DE TACOS,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,16/05/2022,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS EM PISOS DE TACOS,17.918.288/0001-80 - PESSOA DA SILVA CONSTRUÇÕES LTDA,15.5,15500
250.000.024.602.022,DISPENSA DE LICITAÇÃO,17/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,17/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,07.484.373/0001-24 - UNI HOSPITALAR LTDA,162.871,162871
250.000.028.622.022,DISPENSA DE LICITAÇÃO,17/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,SECRETARIA DE ESTADO DA SAÚDE,17/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,51.780.468/0002-68 - JANSSEN-CILAG FARMACEUTICA LTDA,168.642,168642
250.000.029.772.022,DISPENSA DE LICITAÇÃO,17/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,SECRETARIA DE ESTADO DA SAÚDE,17/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO ,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,464.585,464585
252.340.000.132.022,DISPENSA DE LICITAÇÃO,17/05/2022,2,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,AQUISIÇÃO DE KITS  PARA A REALIZAÇÃO DE TESTES PARA O DIAGNÓSTICOS DE DENGUE E CHIKUNGUNYA ,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,17/05/2022,AQUISIÇÃO DE KITS  PARA A REALIZAÇÃO DE TESTES PARA O DIAGNÓSTICOS DE DENGUE E CHIKUNGUNYA ,00.740.696/0001-92 - PMH - PRODUTOS MÉDICOS HOSPITALAR LTDA,123.435,123435
222.040.000.212.022,DISPENSA DE LICITAÇÃO,18/05/2022,1,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,A CONTRATAÇÃO DE GÊNEROS ALIMENTÍCIOS PARA O RESTAURANTE UNIVERSITÁRIO DO CCHA/CAMPUS IV,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,18/05/2022,A CONTRATAÇÃO DE GÊNEROS ALIMENTÍCIOS PARA O RESTAURANTE UNIVERSITÁRIO DO CCHA/CAMPUS IV,08.776.635/0001-97 - AM PEREIRA ABRANTES,47.814,47814
250.000.028.802.022,DISPENSA DE LICITAÇÃO,18/05/2022,2,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE SUPLEMENTO  ,,,,,,
250.002.229.382.022,DISPENSA DE LICITAÇÃO,18/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE ALECTINIBE 150MG)  ,SECRETARIA DE ESTADO DA SAÚDE,18/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLORIDRATO DE ALECTINIBE 150MG)  ,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,149.506,149506
250.002.230.972.022,DISPENSA DE LICITAÇÃO,18/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,18/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,60.318.797/0001-00 - ASTRAZENECA DO BRASIL LTDA,236.048,236048
252.160.008.342.022,DISPENSA DE LICITAÇÃO,18/05/2022,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,AQUISIÇÃO DE NUTRIÇÃO PARENTERAL EM CARÁTER EMERGENCIAL,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,18/05/2022,AQUISIÇÃO DE NUTRIÇÃO PARENTERAL EM CARÁTER EMERGENCIAL,03.149.182/0001-55 - CLINUTRI LTDA.,566.25,566250
259.010.000.272.022,DISPENSA DE LICITAÇÃO,18/05/2022,1,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,SERVIÇO TÉC.ESP.EM TECNOLOGIA DA INFORMAÇÃO PARA IMPL DE REDE LÓGICA ,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,18/05/2022,SERVIÇO TÉC.ESP.EM TECNOLOGIA DA INFORMAÇÃO PARA IMPL DE REDE LÓGICA ,11.192.191/0001-57 - CTMS TELECOMUNICAÇÕES LTDA,53.09,53090
250.000.026.242.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BRENTUXIMABE VEDOTINA 50MG/FA)  ,SECRETARIA DE ESTADO DA SAÚDE,19/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BRENTUXIMABE VEDOTINA 50MG/FA)  ,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A,525.257,525257
252.370.001.782.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),CONTRATACAO DE SERVICO DE OUTSOURCING DE IMPRESSAO,SES/MATERNIDADE DR. PEREGRINO FILHO (PATOS),19/05/2022,CONTRATACAO DE SERVICO DE OUTSOURCING DE IMPRESSAO,02.914.690/0001-10 - COPY LINE COMERCIO E SERVICOS LTDA,45,45000
252.400.001.082.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,SERVIÇO DE LOCAÇÃO DE INSTRUMENTAL PARA CENTRO CIRÚRGICO. ,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,19/05/2022,SERVIÇO DE LOCAÇÃO DE INSTRUMENTAL PARA CENTRO CIRÚRGICO. ,18.836.913/0001-08 - CIRURTECH COMERCIO E MANUTENCAO DE MATERIAIS CIRURGICOS LTDA,300,300000
262.010.107.372.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS,SEDS/DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DA PARAÍBA,19/05/2022,CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,24.989.051,24989051
312.050.001.732.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DE RESTAURAÇÃO E PINTURA,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,19/05/2022,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DE RESTAURAÇÃO E PINTURA,17.918.288/0001-80 - PESSOA DA SILVA CONSTRUÇÕES LTDA,15.5,15500
329.019.000.172.022,DISPENSA DE LICITAÇÃO,19/05/2022,1,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,AQUISIÇÃO DE CAPIM TIFTON,SEDAP/FUNDO DE DESENVOLVIMENTO AGROPECUÁRIO DO ESTADO DA PARAÍBA,19/05/2022,AQUISIÇÃO DE CAPIM TIFTON,06.049.929/0001-91 - ATACADAO DO CRIADOR - COM.IND. AGROPECUARIA E TRANSPORTES LTDA,49.4,49400
219.010.000.422.022,DISPENSA DE LICITAÇÃO,20/05/2022,1,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,SERVIÇOS DE CONFECÇÃO DE MATERIAIS GRÁFICOS,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,20/05/2022,SERVIÇOS DE CONFECÇÃO DE MATERIAIS GRÁFICOS,07.046.164/0001-07 - L & J TRANSFER LTDA.,967,967
219.010.000.452.022,DISPENSA DE LICITAÇÃO,20/05/2022,1,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,SERVIÇO DE CONFECCÇÃO DE CAMISAS,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,20/05/2022,SERVIÇO DE CONFECCÇÃO DE CAMISAS,08.041.657/0001-09 - KLK INDUSTRIA E COMERCIO DE CONFECCOES LTDA,1.26,1260
250.000.029.372.022,DISPENSA DE LICITAÇÃO,20/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (IPILIMUMABE 50MG/10ML)  ,SECRETARIA DE ESTADO DA SAÚDE,20/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (IPILIMUMABE 50MG/10ML)  ,56.998.982/0031-22 - BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,613.245,613245
252.160.008.672.022,DISPENSA DE LICITAÇÃO,20/05/2022,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,MANUTENÇÃO PREVENTIVA E CORRETIVA EM CAMAS ELÉTRICAS COM FORNECIMENTO DE PEÇAS,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,20/05/2022,MANUTENÇÃO PREVENTIVA E CORRETIVA EM CAMAS ELÉTRICAS COM FORNECIMENTO DE PEÇAS,20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,322.5,322500
259.010.000.282.022,DISPENSA DE LICITAÇÃO,20/05/2022,1,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,SERVIÇO PESSOA JURÍDICA - DETALHAMENTO  DO SERVIÇO ESTA ESPECIFICADO EM TR,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,20/05/2022,SERVIÇO PESSOA JURÍDICA - DETALHAMENTO  DO SERVIÇO ESTA ESPECIFICADO EM TR,13.716.624/0001-51 - AFRANIO DUARTE DE SA,41.25,41250
150.000.000.242.022,DISPENSA DE LICITAÇÃO,23/05/2022,1,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,AQUISIÇÃO DE ÁGUA MINERAL 20L E 500ML,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,23/05/2022,AQUISIÇÃO DE ÁGUA MINERAL 20L E 500ML,03.977.181/0001-07 - PLATINA MINERAL LTDA,67,67000
222.010.004.592.022,DISPENSA DE LICITAÇÃO,23/05/2022,2,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,MATERIAL DE CONSUMO.,SEC/FUNDAÇÃO ESPAÇO CULTURAL DA PARAÍBA,23/05/2022,MATERIAL DE CONSUMO.,09.516.312/0001-27 - SOUZA COSTA MATERIAL DE CONSTRUCAO LTDA,41.913,41913
252.130.002.462.022,DISPENSA DE LICITAÇÃO,23/05/2022,1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,AQUISIÇÃO DE MATERIAIS DE LABORATÓRIO,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,23/05/2022,AQUISIÇÃO DE MATERIAIS DE LABORATÓRIO,07.936.090/0001-76 - BIOMED DIST. HOSP. E LABORATORIAL NOSSA SENHORA DA CONCEICAO LTDA,68.139,68139
252.340.000.142.022,DISPENSA DE LICITAÇÃO,23/05/2022,1,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,CONTRATAÇÃO DE SERVIÇO DE EMPRESA ESPECIALIZADA EM LIMPEZA PESADA PARA O LACEN/PB,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,23/05/2022,CONTRATAÇÃO DE SERVIÇO DE EMPRESA ESPECIALIZADA EM LIMPEZA PESADA PARA O LACEN/PB,41.558.421/0001-10 - PROLIMP SOLUÇÕES COMERCIO E SERVIÇOS DE LIMPEZA E MANUTENÇÃO LTDA,37.5,37500
380.000.000.672.022,DISPENSA DE LICITAÇÃO,23/05/2022,1,POLICIA CIVIL DO ESTADO DA PARAIBA,ÁGUA MINERAL 20L,POLICIA CIVIL DO ESTADO DA PARAIBA,23/05/2022,ÁGUA MINERAL 20L,03.977.181/0001-07 - PLATINA MINERAL LTDA,25.466,25466
160.000.000.092.022,DISPENSA DE LICITAÇÃO,24/05/2022,1,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO DO SEMIÁRIDO,ALIMENTAÇÃO - ENCONTRO PARAIBANO DOS TERRITÓRIOS RURAIS,,,,,,
250.000.031.112.022,DISPENSA DE LICITAÇÃO,24/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,24/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,43.940.618/0001-44 - ELI LILLY DO BRASIL LTDA,93.384,93384
250.000.033.132.022,DISPENSA DE LICITAÇÃO,24/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,24/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,33.009.945/0002-04 - PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A,181.669,181669
252.160.008.742.022,DISPENSA DE LICITAÇÃO,24/05/2022,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM SISTEMA DE VÁCUO HOSPITALAR,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,24/05/2022,SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM SISTEMA DE VÁCUO HOSPITALAR,20.947.671/0001-71 - ANTONIO DE ARRUDA PINTO,39.6,39600
300.001.238.532.022,DISPENSA DE LICITAÇÃO,24/05/2022,1,ENCARGOS GERAIS DO ESTADO,LOCAÇÃO DE IMÓVEL ALMOXARIFADO DA DELEGACIA DA POLÍCIA CIVIL EM JOÃO PESSOA,ENCARGOS GERAIS DO ESTADO,24/05/2022,LOCAÇÃO DE IMÓVEL ALMOXARIFADO DA DELEGACIA DA POLÍCIA CIVIL EM JOÃO PESSOA,299.583.004-78 - SERGIO ROBERTO DA SILVEIRA CRISPIM,9,9000
222.040.100.062.022,DISPENSA DE LICITAÇÃO,25/05/2022,1,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,AQUISIÇÃO DE CÂMARA ANECÓICA PARA ENSAIOS DE EMI E EMS,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,25/05/2022,AQUISIÇÃO DE CÂMARA ANECÓICA PARA ENSAIOS DE EMI E EMS,00.000.843/1202-51 - BCCD INC.,1.308.320,1308320
252.130.002.552.022,DISPENSA DE LICITAÇÃO,25/05/2022,1,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,25/05/2022,AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO,40.953.200/0001-83 - CONSTRUCENTER LTDA,118.175,118175
252.130.002.572.022,DISPENSA DE LICITAÇÃO,25/05/2022,3,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,AQUISIÇÃO DE MATERIAIS DE DOMISSANEANTES.,SES/COMPLEXO DE SAÚDE DE CAJAZEIRAS,25/05/2022,AQUISIÇÃO DE MATERIAIS DE DOMISSANEANTES.,27.543.994/0001-49 - EMANUELLA DE ASEVEDO ANDRADE,448.459,448459
260.000.000.702.022,DISPENSA DE LICITAÇÃO,25/05/2022,1,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,AQUISIÇÃO DE SUPRIMENTO PARA IMPRESSORA PLOTTER,SECRETARIA DE ESTADO DA SEGURANÇA E DA DEFESA SOCIAL,25/05/2022,AQUISIÇÃO DE SUPRIMENTO PARA IMPRESSORA PLOTTER,43.905.981/0001-29 - GNBTECH SUPPLY TECNOLOGIA LTDA,26.642,26642
99.010.000.322.022,DISPENSA DE LICITAÇÃO,26/05/2022,1,FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DE AUTOMAÇÃO DE PORTAS,FUNDO ESTADUAL DE DEFESA DOS DIREITOS DO CONSUMIDOR,26/05/2022,CONTRATAÇÃO DE EMPRESA PARA SERVIÇOS DE AUTOMAÇÃO DE PORTAS,14.595.142/0001-53 - CARMEM KAMILA GADELHA BARACUHY,44.98,44980
150.000.005.122.022,DISPENSA DE LICITAÇÃO,26/05/2022,1,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,SERVIÇO DE RECUPERAÇÃO ESTRUTURAL DO PISO DO 1º PAVIMENTO DO QCG DA PMPB,POLÍCIA MILITAR DO ESTADO DA PARAÍBA,26/05/2022,SERVIÇO DE RECUPERAÇÃO ESTRUTURAL DO PISO DO 1º PAVIMENTO DO QCG DA PMPB,15.776.046/0001-74 - SANTENGE ENGENHARIA E SERVIÇOS EPP,219.385,219385
222.040.003.642.022,DISPENSA DE LICITAÇÃO,26/05/2022,1,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,SERVIÇO DE DOSIMETRIA E PROTEÇÃO RADIOLÓGICA INDIVIDUAL,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,26/05/2022,SERVIÇO DE DOSIMETRIA E PROTEÇÃO RADIOLÓGICA INDIVIDUAL,87.389.086/0001-74 - PRO-RAD CONSULTORES EM RADIOPROTECAO S/S LTDA,1.759,1759
250.000.029.702.022,DISPENSA DE LICITAÇÃO,26/05/2022,2,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,SECRETARIA DE ESTADO DA SAÚDE,26/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,84.695,84695
250.000.033.572.022,DISPENSA DE LICITAÇÃO,26/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BERALIZUMABE 30MG/ML)  ,SECRETARIA DE ESTADO DA SAÚDE,26/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (BERALIZUMABE 30MG/ML)  ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,66.85,66850
252.400.001.102.022,DISPENSA DE LICITAÇÃO,26/05/2022,3,SES/HOSPITAL DE CLINICAS DE CAMPINA GRANDE,AQUISIÇÃO DE MATERIAIS ELÉTRICOS,,,,,,
252.420.000.372.022,DISPENSA DE LICITAÇÃO,26/05/2022,1,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,AQUISIÇÃO DE MATERIAL DE ENFERMAGEM,SES/UNIDADE DE PRONTO ATENDIMENTO GUARABIRA - UPA,26/05/2022,AQUISIÇÃO DE MATERIAL DE ENFERMAGEM,13.428.556/0001-25 - SERVMED REPRES. COM. LTDA,1.69,1690
250.000.033.062.022,DISPENSA DE LICITAÇÃO,27/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,SECRETARIA DE ESTADO DA SAÚDE,27/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO,26.921.908/0002-02 - HOSPFAR IND.E COM.DE PRODS.HOSP.LTDA,62.874,62874
252.070.003.532.022,DISPENSA DE LICITAÇÃO,27/05/2022,1,SES/COMPLEXO DE SAÚDE DE GUARABIRA,AQUISIÇÃO DE SOROS,SES/COMPLEXO DE SAÚDE DE GUARABIRA,27/05/2022,AQUISIÇÃO DE SOROS,06.628.333/0001-46 - FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,31.76,31760
252.150.000.582.022,DISPENSA DE LICITAÇÃO,27/05/2022,1,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,AQUISIÇÃO DE LEITES E DERIVADOS,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,27/05/2022,AQUISIÇÃO DE LEITES E DERIVADOS,28.769.083/0001-05 - SABRA ENEAS DE SOUZA,179.825,179825
252.340.000.162.022,DISPENSA DE LICITAÇÃO,27/05/2022,1,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,CONTRATAÇÃO DE EMPRESA  MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTO ULTRAPURIFICADOR DE ÁGUA,LACEN - LABORATORIO CENTRAL DE SAÚDE PÚBLICA,27/05/2022,CONTRATAÇÃO DE EMPRESA  MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTO ULTRAPURIFICADOR DE ÁGUA,12.862.545/0001-96 - CARLNASC ENGENHARIA CLINICA LTDA ME,29.1,29100
252.150.000.542.022,DISPENSA DE LICITAÇÃO,30/05/2022,4,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,AQUISIÇÃO DE MATERIAL MÉDICO - FIOS CIRÚRGICOS,SES/HOSPITAL DE TRAUMAS DE JOÃO PESSOA,30/05/2022,AQUISIÇÃO DE MATERIAL MÉDICO - FIOS CIRÚRGICOS,22.465.640/0001-00 - MJ COMERCIO DE ARTIGOS MEDICOS E ORTOPEDICOS LTDA,170.84,170840
252.160.008.872.022,DISPENSA DE LICITAÇÃO,30/05/2022,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,AQUISIÇÃO DE COLCHÕES PARA CAMAS LEITO HOSPITALARES,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/05/2022,AQUISIÇÃO DE COLCHÕES PARA CAMAS LEITO HOSPITALARES,05.765.913/0001-12 - VENDE TUDO MAGAZINE LTDA,39.25,39250
252.160.008.882.022,DISPENSA DE LICITAÇÃO,30/05/2022,1,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE INSTRUMENTOS CIRÚRGICOS EM CARÁTER EMERGENCIAL,SES/HOSPITAL DE TRAUMAS DE CAMPINA GRANDE,30/05/2022,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE INSTRUMENTOS CIRÚRGICOS EM CARÁTER EMERGENCIAL,07.485.559/0001-06 - ENGELTECH ELEVADORES LTDA - EPP,31.7,31700
259.010.000.292.022,DISPENSA DE LICITAÇÃO,30/05/2022,1,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO E REFRIGERAÇÃO,CENTRO ESPECIALIZADO DIAGNÓSTICO DO CÂNCER,30/05/2022,AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO E REFRIGERAÇÃO,30.911.924/0001-00 - TEM DE TUDO COMERCIO E SERVICOS LTDA,12.143,12143
312.050.035.312.022,DISPENSA DE LICITAÇÃO,30/05/2022,1,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,CONTRATAÇÃO DE SERVIÇOS DE PROVEDOR DE ACESSO A INTERNET ,SECTMA/SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MEIO AMBIENTE,30/05/2022,CONTRATAÇÃO DE SERVIÇOS DE PROVEDOR DE ACESSO A INTERNET ,06.346.446/0001-59 - SITECNET INFORMATICA LTDA -ME,17.52,17520
219.010.000.512.022,DISPENSA DE LICITAÇÃO,31/05/2022,1,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,SERVIÇOS TIC - REPAD E MÁQUINAS VIRTUAIS,SETDE/FUNDO ESTADUAL DE APOIO AO EMPREENDEDORISMO - EMPREENDER-PB,31/05/2022,SERVIÇOS TIC - REPAD E MÁQUINAS VIRTUAIS,09.189.499/0001-00 - COMPANHIA DE PROC.DE DADOS DA PARAIBA - CODATA,59.1,59100
222.040.049.692.022,DISPENSA DE LICITAÇÃO,31/05/2022,1,SEE/UNIVERSIDADE ESTADUAL DA PARAÍBA,CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE LICENCIAMENTO DE USO,,,,,,
250.000.031.472.022,DISPENSA DE LICITAÇÃO,31/05/2022,1,SECRETARIA DE ESTADO DA SAÚDE,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLADRIBINA 10MG)  ,SECRETARIA DE ESTADO DA SAÚDE,31/05/2022,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO (CLADRIBINA 10MG)  ,04.307.650/0012-98 - ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,158.201,158201
